Zone BACK Infiltration Hybrid Model Air Change Rate solved with T,Zone CORE Infiltration Hybrid Model Air Change Rate solved with T,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with T,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with T,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with T,Zone BACK Infiltration Hybrid Model Air Change Rate solved with CO2,Zone CORE Infiltration Hybrid Model Air Change Rate solved with CO2,Zone FRONT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone LEFT Infiltration Hybrid Model Air Change Rate solved with CO2,Zone RIGHT Infiltration Hybrid Model Air Change Rate solved with CO2,S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
2.976516461,2.921531446,2.960799859,2.951384219,2.971060515,5.049670144,5.049332283,5.049986956,5.050224935,5.049950262,2.555939708,2.553961711,2.558235443,2.55941495,2.557831777
2.949287423,2.918105041,2.940816327,2.931249601,2.943902076,0,0,0,0,0,2.553624575,2.551688971,2.555816545,2.556994383,2.55544466
2.97464142,2.926361361,2.987162137,2.987543225,2.984893552,2.320568678,2.320135629,2.320966816,2.321254548,2.320933483,2.553217369,2.551315648,2.555306749,2.556477516,2.554968792
2.735596568,2.696465087,2.753741462,2.75941093,2.750528118,0.558746016,0.557851356,0.559672179,0.560247449,0.55954678,2.553962261,2.552150955,2.555872986,2.557001008,2.555591183
0.195663372,0.186149829,0.211051838,0.242713603,0,0.357145093,0.357425169,0.357165436,0.357126448,0.357746802,2.553271578,2.551554037,2.555069441,2.556168469,2.55481805
0,0,0,0,0,0,0,0,0,0,0.766528914,0.766454772,0.76712039,0.767409748,0.767840992
0,0,0,0,0,1.505029605,1.505797684,1.505628039,1.50486948,1.506056069,0.765592107,0.766137194,0.766150888,0.766285542,0.768460582
0,0,0,0,0,0.708703004,0.709557894,0.70977627,0.708658265,0.708736894,0.760858458,0.761886418,0.761796029,0.761489648,0.76453996
0,0,0,0,0.241406118,1.689926314,1.690420975,1.691265371,1.689761095,1.688526444,0.758266475,0.759823406,0.759937158,0.758816687,0.761677811
0.038344075,0.15646963,0.021518522,0.059713008,0.588777799,1.651332347,1.651906986,1.652634944,1.651262806,1.649912849,0.758647137,0.760521097,0.761082612,0.759098626,0.761265354
0.09082633,0.198445312,0.128774937,0.102766804,0.208549448,0.353355512,0.353882159,0.354172269,0.353345979,0.353021619,0.760156431,0.762259766,0.76321237,0.760535596,0.761792762
1.318177563,1.363540404,1.32232043,1.028449908,1.317789097,1.633633978,1.633320739,1.633713255,1.634585354,1.633566901,0.764593412,0.767056496,0.768077457,0.764930071,0.765831428
1.608092428,1.608519729,1.690717298,1.100752477,1.579558755,1.238794131,1.238419854,1.2383041,1.240477693,1.238769312,0.766216689,0.768623359,0.769776668,0.767008134,0.767390877
1.978105047,1.932749226,2.113232326,1.517290056,1.916871993,0.794877463,0.794755265,0.794225122,0.796318749,0.794907564,0.764281084,0.766389665,0.767559263,0.766139554,0.765442706
4.339526873,4.200501084,4.258882434,3.651576043,4.11011493,2.333070631,2.332323008,2.332552282,2.334570937,2.333435855,0.763010927,0.764902972,0.76573873,0.765792875,0.764163492
6.828606144,6.302514182,5.862578867,6.456009856,5.987932327,1.749864948,1.749203697,1.749546337,1.748122852,1.749877873,0.758918374,0.760186953,0.760979521,0.762121507,0.760075533
9.572542199,9.457029695,8.934911598,9.456349117,9.113647697,2.577721829,2.575051319,2.575329371,2.573161364,2.576456297,0.75706365,0.757883179,0.758982198,0.759509831,0.758367738
9.824118304,9.716268118,8.755543805,9.249814821,9.08876118,2.473772003,2.473043402,2.472446986,2.471930015,2.472865148,2.518165645,2.518974374,2.523661871,2.523337047,2.522270985
7.864727638,7.720531222,6.914722538,7.029248917,7.140693398,2.838455406,2.83816674,2.838409483,2.838439325,2.838413078,2.522024791,2.522287856,2.527364915,2.526347266,2.526093217
5.96087185,5.907630923,5.526220568,5.533918953,5.634004418,4.888802813,4.888517676,4.887597451,4.887942739,4.887875027,2.526325567,2.526331776,2.531586629,2.530599138,2.530331874
5.466867376,5.432111691,5.128139979,5.122791134,5.204131874,3.312599543,3.312135795,3.314956158,3.314807964,3.314405203,2.533860758,2.533608501,2.539031742,2.538195592,2.537789976
4.135740283,4.104038283,3.959319051,3.94768435,3.994657683,4.579758183,4.579891931,4.57803148,4.578305504,4.578445393,2.537348399,2.536899687,2.542387357,2.541712046,2.541186056
9.859346288,9.936767638,9.961725446,9.725189783,9.946234909,0.972222665,0.972136201,0.970086601,0.970567518,0.970607865,2.544105367,2.543618764,2.549158798,2.548590453,2.547963347
1.925098559,2.052563394,1.884878138,1.891776917,1.867096284,1.345952279,1.349133583,1.329578544,1.330146536,1.333272461,2.543519035,2.542944205,2.548406911,2.547941801,2.547268049
2.792112188,2.836311207,2.764271451,2.763288749,2.754654148,1.691259372,1.691200999,1.69103061,1.691088228,1.691101635,2.542407389,2.541780747,2.547106177,2.546719704,2.546027102
3.168437657,3.175161638,3.121166141,3.120140908,3.119953057,1.838604418,1.838612644,1.837921482,1.838005729,1.838096191,2.543183071,2.542442671,2.547692782,2.547382351,2.546686099
3.042422693,3.020483277,3.057210847,3.055724697,3.047825259,2.104421591,2.104346525,2.1045819,2.104584684,2.104556294,2.546623713,2.545709568,2.550950907,2.550720196,2.550028408
3.276291403,3.257177714,3.273650701,3.270441506,3.266306764,0.110879925,0.110664139,0.111500187,0.111495197,0.111388959,2.545800375,2.54478576,2.549782758,2.549629399,2.548975197
0.203185343,0.202635957,0.256792047,0.271741025,0.013449512,0.331459532,0.331689878,0.331438821,0.331400704,0.331901509,2.550505067,2.549434739,2.554286039,2.554190173,2.553554465
0,0,0,0,0,0.097770041,0.09833418,0.098196235,0.09804548,0.099659601,0.7649138,0.764997277,0.766148614,0.766055939,0.766640928
0,0,0,0,0,0.367364197,0.368265578,0.368216738,0.367628735,0.369077154,0.761808138,0.762433572,0.762977864,0.76275399,0.765014898
0,0,0,0,0,1.313062246,1.313652712,1.31413178,1.312921264,1.312482357,0.759899628,0.761130282,0.76142798,0.760771433,0.763917838
0,0,0,0,0.035954147,1.363988838,1.36445947,1.365225972,1.36383678,1.362805424,0.757302194,0.758944623,0.759543004,0.758107291,0.761046448
0,0.031934385,0,0,0.512753614,1.79557861,1.796208316,1.796912705,1.795504322,1.794185498,0.754735956,0.756663111,0.757726731,0.755440546,0.757725578
0.089503652,0.180248489,0.15626582,0.093584405,0.143948625,0.432463881,0.43285562,0.432968925,0.432388587,0.431795136,0.754544874,0.75670186,0.75813716,0.755159696,0.756559845
2.013021608,2.016216112,1.849274481,1.54995865,1.914570278,1.379401346,1.378860318,1.379352572,1.38025432,1.379308339,0.758452654,0.760975349,0.762339726,0.759011873,0.760039135
2.169140506,2.068350433,2.092573932,1.293542377,2.050876303,1.084992715,1.084745382,1.084784413,1.086671628,1.08501231,0.759109469,0.761410948,0.763009467,0.760111323,0.760637499
3.357421003,3.106326966,3.218561826,2.443766302,3.07622675,1.397832113,1.397440013,1.396743416,1.399208839,1.397746118,0.759899755,0.762002031,0.763603179,0.761962902,0.761414403
6.410942488,5.968672427,5.709668876,4.513659311,5.674250077,1.746361537,1.745538602,1.7455867,1.74760059,1.746503117,0.757301268,0.759083832,0.760366782,0.760192468,0.758764909
9.673149588,9.155840238,7.986041159,7.258354052,8.49643598,2.031518051,2.031090731,2.031430039,2.030750477,2.03160746,0.754179613,0.755399995,0.756590485,0.757647841,0.755624535
5,6.666666667,10,10,10,2.536909971,2.534313934,2.533985111,2.53034923,2.535212545,0.751850257,0.752700068,0.754126391,0.755208832,0.753414706
8.333333333,8.333333333,9.898267361,9.979524851,9.98240931,2.633662169,2.632656604,2.63301594,2.631672861,2.633359652,2.507373872,2.508448812,2.51384884,2.514129852,2.512128573
9.333888028,9.234761651,7.845548791,8.066117711,8.188984273,2.649085157,2.648791227,2.648274914,2.648342938,2.648480387,2.515955267,2.516164212,2.522240908,2.521160404,2.520738882
6.983652222,6.946057015,6.19668072,6.229779833,6.366167506,4.905496362,4.904915767,4.905523293,4.90575854,4.905525916,2.522674655,2.52263118,2.528821416,2.527678574,2.527368618
5.555484448,5.534768627,5.128830705,5.120549373,5.219284639,2.603244816,2.603065293,2.60283501,2.603085312,2.60293851,2.530965557,2.530609473,2.536974481,2.536006372,2.535560877
4.095657424,4.066179092,3.880912895,3.864823367,3.922585132,8.034939417,8.035148579,8.032190998,8.032554318,8.032839827,2.531854634,2.531353253,2.537672245,2.536890904,2.536304061
7.783921526,7.426512613,7.455741195,7.508120336,7.567215276,0.342830654,0.34280507,0.342800879,0.342813875,0.34280943,2.539048626,2.538599981,2.544860019,2.544198862,2.543488321
2.133688508,2.230093848,2.128675182,2.101907494,2.109303675,1.325138573,1.325391457,1.321389509,1.321748158,1.322258838,2.5388076,2.538261716,2.54441672,2.54388248,2.543110708
2.69045606,2.722347613,2.697403896,2.680615157,2.68402225,2.084092868,2.084087266,2.08391045,2.0839395,2.083957544,2.537272894,2.536668381,2.542652806,2.542214258,2.541416041
3.128485745,3.136206284,3.086136761,3.075771603,3.084427562,4.045384599,4.044586258,4.049817975,4.049626742,4.048868416,2.535972587,2.535305734,2.54111864,2.540758018,2.53995459
3.624354947,3.615307971,3.589911065,3.580922883,3.587255057,5.486363738,5.486379521,5.485091399,5.485213783,5.48540656,2.537644244,2.536865597,2.542572616,2.542288436,2.541489634
3.834662855,3.830107624,3.782756242,3.772627127,3.781516482,0.033257807,0.033096726,0.033869237,0.033854162,0.033749399,2.538763902,2.53775435,2.54331005,2.543127818,2.542368674
0.318806293,0.2985957,0.391312668,0.398860298,0.105684574,0.265361223,0.265594671,0.265615046,0.265568086,0.266072779,2.545900122,2.544738603,2.550219553,2.550115619,2.549375623
0,0,0,0,0,0.032453043,0.032815891,0.032951735,0.032730155,0.033658512,0.763295388,0.763307192,0.764696027,0.764615496,0.764956485
0,0,0,0,0,0.783098237,0.783882679,0.784176045,0.7832569,0.784281599,0.758367729,0.758869054,0.759816517,0.75948787,0.761189619
0,0,0,0,0,1.198103331,1.198540785,1.199137025,1.19806555,1.197665623,0.755160694,0.756123934,0.757151669,0.756212512,0.758491472
0,0,0,0,0.029384115,1.050810569,1.051181438,1.05124237,1.050718956,1.049785688,0.75193547,0.753183439,0.754597795,0.752964881,0.754983755
1.992256704,2.105122306,2.251577429,1.935263957,2.353379513,2.145207849,2.145239658,2.144692391,2.145259908,2.144363985,0.75218511,0.753664667,0.755079989,0.753132223,0.754532832
2.36992884,2.281525774,2.521638727,2.249239483,2.282009779,0.397663418,0.397701374,0.397215114,0.397680311,0.39747056,0.754626008,0.756118316,0.757102508,0.755514504,0.756334145
3.083379849,2.959978394,2.699807773,2.79726339,2.748138102,1.050940689,1.050613259,1.050809695,1.051047043,1.050910296,0.753453925,0.754782558,0.755404074,0.754317887,0.754947277
2.63726413,2.596003061,2.145143414,2.193105731,2.419412576,1.765669622,1.765259706,1.766133969,1.766201557,1.765638412,0.755812283,0.757017244,0.757621516,0.75671622,0.757264497
2.546487745,2.388581316,2.428894068,2.283970981,2.345819548,1.073065111,1.073235367,1.072822326,1.073184593,1.07300696,0.752896231,0.753850941,0.754916788,0.754059044,0.754316428
6.197213666,5.792560869,5.155571015,4.982174559,5.219057796,1.39787526,1.397377589,1.397554018,1.398140409,1.397818238,0.75577358,0.756910275,0.757669153,0.757029639,0.757166185
6.420057057,7.993046085,9.304413026,9.286181295,9.352429831,2.279881759,2.279242256,2.279640251,2.279653053,2.279870362,0.751429538,0.752192156,0.753115687,0.752830792,0.752770645
0,0,3.333333333,1.666666667,1.666666667,2.58921735,2.587579518,2.58701968,2.586817895,2.587590582,0.747993605,0.748369101,0.749604676,0.749407494,0.749410519
6.666666667,5,9.862224601,8.273893993,9.866750839,2.628674924,2.628002327,2.627571918,2.627745174,2.627768818,2.499504559,2.499588606,2.503908488,2.502802756,2.503694812
6.025730196,6.06165891,5.426313042,5.560475579,5.461027487,2.824249429,2.82427636,2.824014463,2.82405863,2.823989137,2.512500097,2.512018385,2.516640304,2.515474296,2.516575748
7.012413883,7.090537791,6.138190729,6.296245725,6.15487112,4.385715321,4.385713247,4.384526608,4.384920817,4.384548469,2.515045049,2.514596774,2.518976475,2.517851847,2.518895805
6.787133419,6.958734565,6.030573291,6.153708709,6.032055132,2.77903623,2.778612791,2.780098399,2.779906688,2.780127501,2.515073823,2.514544293,2.518854006,2.517812568,2.518775278
3.588892083,3.529632195,3.47040339,3.477412043,3.470145325,5.91901336,5.919058543,5.919627384,5.919486555,5.919608262,2.515477123,2.514785752,2.519064133,2.51814626,2.519025284
0,0,10,10,10,3.38975532,3.389741651,3.389883953,3.389883911,3.3898371,2.520867793,2.520520723,2.524366502,2.523480969,2.52431168
0,0,0,0,0,0.536230649,0.536579351,0.531242335,0.532718573,0.531040807,0,0,0,0,0
0,0,0,0,0,8.90E-14,3.31E-14,6.88E-14,2.38E-14,0,0,0,0,0,0
0,0,0,0,0,5.44E-14,5.83E-13,2.18E-14,5.24E-13,1.00E-13,0,0,0,0,0
0.911421905,0.897779863,0.919037981,0.907966545,0.898046217,9.11E-05,0.000134283,4.36E-05,2.90E-05,4.27E-05,0,0,0,0,0
0.545382707,0.536265337,0.566315977,0.559081174,0.557001885,0,0,0,0,0,0,0,0,0,0
0.450067027,0.469632332,0.461161062,0.463420675,0.426574896,0.201026863,0.201003535,0.200920956,0.200940054,0.200926845,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.461924553,0.462033023,0.462151263,0.461874414,0.462500647,0,0,0,0,0
0,0,0,0,0,0.467209266,0.467327192,0.46765959,0.467179196,0.467432988,0,0,0,0,0
0,0,0,0,0,0.459592679,0.459750228,0.460305802,0.459562305,0.45947169,0,0,0,0,0
0.052970195,0.079638494,0,0.086056114,0.385721112,0.49640235,0.495980149,0.495156288,0.496155206,0.495156379,0,0,0,0,0
0.044314324,0.069995657,0.044105144,0.047687618,0.124720714,0.154977485,0.154788754,0.154396023,0.154852633,0.154457684,0,0,0,0,0
0.447799198,0.490310626,0.483476689,0.2030105,0.471156796,0.155904333,0.155676488,0.155222986,0.155922865,0.155580961,0,0,0,0,0
0.835994483,0.839543103,0.864727743,0.365397822,0.81055137,0.154251256,0.153996944,0.153517979,0.154387113,0.153984834,0,0,0,0,0
1.041643744,1.02335705,1.157906316,0.566495102,1.014729511,0.156854782,0.156626006,0.156087745,0.156857707,0.156644947,0,0,0,0,0
1.652364701,1.619314689,1.788751639,1.202670396,1.583987892,0.158725818,0.158395656,0.157672774,0.158058525,0.158431919,0,0,0,0,0
2.020567532,1.917389505,1.993942968,1.810923166,1.905723686,0.077531545,0.077348594,0.076970661,0.077120759,0.077362109,0,0,0,0,0
1.053345675,0.908829432,0.949013589,1.743758138,0.98027572,0.080891302,0.080851442,0.080693152,0.080518573,0.080801406,0,0,0,0,0
0.891425455,0.795479137,0.789439931,0.927259978,0.835820951,3.63E-15,4.03E-15,0,9.52E-16,4.81E-16,0,0,0,0,0
0.488408551,0.424518026,0.445395031,0.44408348,0.470226913,2.37E-15,5.33E-15,0,3.83E-15,4.82E-16,0,0,0,0,0
0.282235462,0.243856311,0.271417224,0.250427696,0.2783896,2.37E-15,3.98E-15,0,2.38E-15,9.52E-16,0,0,0,0,0
0.218307286,0.192331884,0.218285632,0.200135813,0.218235599,1.19E-15,4.62E-15,6.02E-16,2.84E-15,0,0,0,0,0,0
0.13805055,0.124229749,0.144409408,0.132428844,0.14070881,2.97E-15,5.28E-15,0,2.86E-15,9.58E-16,0,0,0,0,0
0,0,0,0,0,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,0,0,0,0,0
0.884458529,0.760414784,0.719596886,0.717464403,0.887164953,1.097668853,1.09598618,1.094256141,1.094740145,1.096033389,0,0,0,0,0
0.231576297,0.185542104,0.223533563,0.221175626,0.23540486,3.50E-15,3.91E-15,5.89E-16,3.28E-15,0,0,0,0,0,0
0.132854961,0.105382264,0.13347917,0.13123806,0.136772569,2.93E-15,3.92E-15,5.80E-16,3.28E-15,0,0,0,0,0,0
0.284887694,0.270430757,0.310603895,0.306034034,0.3013347,0.000178881,5.06E-05,0,0,2.74E-05,0,0,0,0,0
0.280299833,0.255929912,0.307304955,0.301713445,0.296215816,0,0,0,0,0,0,0,0,0,0
0.203626484,0.197289801,0.229220271,0.230256562,0.058261507,0.074297728,0.074212407,0.074088408,0.074112499,0.074293616,0,0,0,0,0
0,0.000903639,0.001231229,0.005350219,0,0.074576189,0.07451508,0.07441423,0.074405365,0.074607126,0,0,0,0,0
0,0,0,0,0,0.075099248,0.075062315,0.074994317,0.07494376,0.074989282,0,0,0,0,0
0,0,0,0,0,0.076114365,0.07607476,0.076019391,0.075981065,0.075810293,0,0,0,0,0
0,0,0,0,0,0.077343828,0.077295873,0.077160095,0.077223206,0.076924214,0,0,0,0,0
0,0,0,0,0,0.077598772,0.077528353,0.077293752,0.077480584,0.077189847,0,0,0,0,0
0.112688547,0.239090333,0.189491949,0.094859379,0.227503181,0.078528998,0.078406664,0.078151727,0.078424653,0.078243469,0,0,0,0,0
0.896703956,0.987150909,1.020505012,0.469798554,0.859464476,0.078426942,0.078290682,0.077981728,0.078368493,0.078210051,0,0,0,0,0
2.799759649,2.517426385,2.1684221,1.795320719,2.183510823,0.079651568,0.07950735,0.079192487,0.079578139,0.07946748,0,0,0,0,0
4.814554046,4.138305755,3.29990119,3.206375938,3.604207641,0.078627317,0.078493641,0.078210353,0.078515537,0.07845954,0,0,0,0,0
6.244886421,5.338683975,4.077574718,4.402087022,4.440950205,0.07837808,0.078267121,0.078014289,0.078222502,0.078228754,0,0,0,0,0
1.221234227,0.841542553,0.83974951,0.980494158,0.870306173,0.079887709,0.0798257,0.079616679,0.079700025,0.079729503,0,0,0,0,0
1.104457141,0.855985786,0.889806992,1.270956145,0.925014254,5.95E-16,6.72E-16,0,4.83E-16,1.45E-15,0,0,0,0,0
0.917219002,0.776852411,0.77197668,0.884584334,0.813880147,6.00E-16,6.58E-16,0,0,0,0,0,0,0,0
0.677710962,0.56353115,0.561947044,0.612608281,0.604797695,0,0,0,4.78E-16,9.55E-16,0,0,0,0,0
0.553430713,0.51140055,0.49107991,0.504084232,0.514875359,1.76E-15,0,0,4.72E-16,9.41E-16,0,0,0,0,0
0.176655131,0.166534953,0.173197647,0.166125633,0.179266734,1.19E-15,0,0,0,1.42E-15,0,0,0,0,0
0.058051267,0.047519233,0.078953251,0.061461451,0.073788347,0,0,0,9.40E-16,9.46E-16,0,0,0,0,0
4.16034054,3.737031993,3.570489239,2.953378496,4.345808435,0.063274388,0.063433617,0.063782597,0.064394535,0.063116861,0,0,0,0,0
1.579326178,1.682688454,1.860066932,1.930319969,1.638857237,4.911542461,4.912730351,4.92232695,4.917503874,4.918684309,2.524738325,2.525521159,2.531416363,2.52847138,2.529267642
2.694615576,2.711333294,2.737513818,2.752041162,2.689801165,3.961439865,3.961379184,3.960947947,3.961172896,3.961117084,2.524327665,2.524631066,2.530312927,2.527693452,2.528390388
2.277254902,2.285446166,2.377641458,2.354307534,2.330952175,1.738403222,1.738430718,1.738309488,1.738358727,1.738342412,2.525943143,2.526215911,2.531559841,2.529118265,2.529767143
2.677432613,2.69266943,2.791532304,2.76212572,2.746622571,4.254912623,4.254891556,4.254858725,4.254887487,4.254879736,2.523831197,2.524121768,2.529115932,2.526831651,2.527435734
3.051031583,3.072878537,3.097636635,3.095222611,3.070508318,0.347329011,0.347444866,0.34868093,0.348095363,0.348249379,2.516662656,2.516891285,2.52145977,2.519399872,2.519943471
0.549173793,0.556904902,0.648133805,0.613549206,0.612419028,0.187185118,0.187445761,0.187570171,0.187387128,0.187430182,2.515380329,2.515694243,2.51986666,2.51793009,2.518440129
0,0,0,0,0,0.019758087,0.019971819,0.019984246,0.019878782,0.019905529,0.755619182,0.756036723,0.757082061,0.756425367,0.756591407
0.922303738,1.04351114,0.964482064,0.963737382,0.937341324,1.536163977,1.536300318,1.5360171,1.536033802,1.536087683,0.757138153,0.758010234,0.758504785,0.757876069,0.758029061
0.488518676,0.569201508,0.580964424,0.542510668,0.55209955,0.712417049,0.712747367,0.712599735,0.71246715,0.712501248,0.757590644,0.758570447,0.758969111,0.758305818,0.75849929
1.372331926,1.425047956,1.382185534,1.394315141,1.397528419,1.684894475,1.684779505,1.684751231,1.684767406,1.684727488,0.759884769,0.761007001,0.76128913,0.7605806,0.760785052
1.275759742,1.32730863,1.310900011,1.314719775,1.323938405,1.688032559,1.688200402,1.688066593,1.687976081,1.687952103,0.760870861,0.761946514,0.762218877,0.761507341,0.761694101
0.874020816,0.908994426,0.939529063,0.902844546,0.914355935,0.347592431,0.347873609,0.347631582,0.347620322,0.34760718,0.763133574,0.764260644,0.764405163,0.763695124,0.763856347
1.770245071,1.784910144,1.745074601,1.751753873,1.752696715,1.602404616,1.601856696,1.602207517,1.60233903,1.602286733,0.766380958,0.767717579,0.767604236,0.76693077,0.767073441
1.672096347,1.656401839,1.655406188,1.655419761,1.658093868,1.264866113,1.264495463,1.264776512,1.264868206,1.264831572,0.766969894,0.768081008,0.768110123,0.76749331,0.767610099
1.418841088,1.383998728,1.431068773,1.419037955,1.415356358,0.777785669,0.777943487,0.777687905,0.777763972,0.777758996,0.767560482,0.768438129,0.768633948,0.768077882,0.768171738
3.204713212,3.139071821,3.130584867,3.171119967,3.140766115,2.341478971,2.341142406,2.341858708,2.341743079,2.341857791,0.768158149,0.769111664,0.769150577,0.768655219,0.768743884
2.911799748,2.841909803,2.821539696,2.856642852,2.841056193,1.791048351,1.790510922,1.790788444,1.790979701,1.790939073,0.762857054,0.763432786,0.763870771,0.763400464,0.763524099
4.166695118,4.134431768,4.122172914,4.133594246,4.124559771,2.531158907,2.529480885,2.529641518,2.530386526,2.530203879,0.762659681,0.762988297,0.763653807,0.763244801,0.763367039
4.079361856,4.062054131,4.022401013,4.041149841,4.031675273,2.472263994,2.47215642,2.471567145,2.471844305,2.471757274,2.531410256,2.53112577,2.534110351,2.533126531,2.533460169
3.684030062,3.673346419,3.655181226,3.665561435,3.659754539,2.976212334,2.976265618,2.976164092,2.976175346,2.976167248,2.529738243,2.529312349,2.532216719,2.531338438,2.531643305
4.498290439,4.517441769,4.408478336,4.435135144,4.42154802,5.376025277,5.375805365,5.375626203,5.37580053,5.375752029,2.527448331,2.527081427,2.529768276,2.528941497,2.529225171
3.719143603,3.712925051,3.688297043,3.698469721,3.693101674,3.264257166,3.26441213,3.263606104,3.263832287,3.263751741,2.527090873,2.526527221,2.529275189,2.528523122,2.528790181
2.750894099,2.719044896,2.755569961,2.754338075,2.752366521,5.971186426,5.971408451,5.970327424,5.970619389,5.970515017,2.523767636,2.523177935,2.525819976,2.525124342,2.525373581
1.576844885,1.665779097,0.681520065,1.036817786,0.93505423,3.029222858,3.029739062,3.03198424,3.030683316,3.031018037,2.527099636,2.526877442,2.529091247,2.52838612,2.528629097
2.970372595,2.947444334,3.38042555,3.204365125,3.248012821,3.853797268,3.853795791,3.853812352,3.853808366,3.853811263,2.527532888,2.527288098,2.529414513,2.528765538,2.52899754
3.01698404,2.962012073,3.084217508,3.053599041,3.059311404,2.986457836,2.986352021,2.986924478,2.986790369,2.986852021,2.526785903,2.526552958,2.528556313,2.527952111,2.528175022
2.923002931,2.892464545,2.963344674,2.94348561,2.947223209,0.852279008,0.852223288,0.852364809,0.852348612,0.852359927,2.527950855,2.527684217,2.529611748,2.529068186,2.529280827
3.238926827,3.218685868,3.273998739,3.260572131,3.263505624,3.782072655,3.782054853,3.782039825,3.782053202,3.782049038,2.527945159,2.527589726,2.529505754,2.529022749,2.529223188
3.121076254,3.116485931,3.158997962,3.143676695,3.146618009,0.245191299,0.24513818,0.245413581,0.245346442,0.245375774,2.524656093,2.524177102,2.526080716,2.525659192,2.52584298
0.465633388,0.46273568,0.512934824,0.500131192,0.505772067,0.19808155,0.198328778,0.198181427,0.198130572,0.198143631,2.524226779,2.523844836,2.52555164,2.525155984,2.525328807
0,0,0,0,0,0.002377189,0.002590761,0.002463374,0.002417719,0.002437697,0.758866248,0.759118815,0.759289345,0.759134375,0.759189718
1.020229681,1.095322278,1.025580442,1.028864082,1.013193074,1.548604866,1.548703057,1.548590536,1.548555888,1.548617052,0.763413859,0.764154521,0.763821228,0.763633678,0.763697707
0.641816277,0.710578475,0.647436577,0.653928672,0.651803289,0.696391563,0.696589673,0.696504861,0.6963936,0.696432773,0.765500467,0.766356486,0.765923186,0.765705569,0.765806318
1.071574161,1.126045845,1.045784781,1.079256441,1.07164302,1.685675891,1.68560752,1.685828171,1.685637721,1.685692384,0.766714466,0.767624641,0.767185846,0.766906464,0.7670274
1.198373841,1.229066951,1.237843162,1.206596143,1.231118454,1.693902139,1.694206281,1.693847974,1.693882877,1.69379866,0.763348375,0.764137733,0.763908542,0.763521324,0.763674578
0.798778182,0.847624934,0.812803683,0.801414351,0.815272759,0.346905432,0.347177671,0.346981627,0.346903992,0.346879707,0.765795446,0.766809862,0.766298672,0.765945847,0.766049212
1.539756501,1.563730308,1.542912212,1.532181325,1.542963663,1.619065859,1.618763241,1.619009621,1.619083725,1.619024836,0.765774874,0.766897603,0.766296992,0.765914345,0.765991459
1.397195177,1.413670786,1.394944516,1.380197467,1.398770694,1.252076609,1.251762273,1.252057602,1.252146018,1.252061044,0.766477826,0.76749623,0.766977054,0.76662628,0.766673361
1.340808844,1.31251954,1.365450671,1.345623845,1.343538906,0.781396202,0.781651846,0.781345533,0.781394589,0.781389648,0.766086531,0.766912094,0.766575044,0.766276385,0.766272791
3.537915889,3.479698811,3.514090865,3.525827557,3.503746924,2.360128061,2.359582705,2.360113002,2.360203274,2.360274873,0.765440031,0.766377702,0.765881384,0.765623623,0.765616466
3.371253683,3.272609801,3.335410539,3.349689295,3.331124015,1.730715784,1.730262039,1.730616313,1.730689921,1.730705618,0.761211037,0.761728989,0.761585167,0.761403633,0.761425737
5.306527301,5.275433979,5.258624647,5.258439376,5.250910099,2.730172555,2.728488993,2.729692086,2.730027381,2.729983944,0.759686479,0.759918355,0.760035327,0.75989506,0.759937271
5.440087221,5.451994665,5.381097875,5.382514728,5.376727919,2.688378484,2.688078182,2.688188757,2.688295933,2.688269243,2.529620033,2.529201767,2.530566648,2.530321732,2.530446047
4.419072759,4.420941824,4.395260763,4.3919416,4.390221256,2.203084079,2.203132782,2.202863353,2.20293268,2.202901669,2.533506447,2.532773174,2.534367637,2.53420393,2.534314664
4.581469762,4.602395568,4.559730649,4.553450053,4.550833186,6.270369352,6.268956848,6.270846693,6.270915623,6.270970883,2.535712025,2.534850889,2.53651629,2.536398544,2.536498434
4.138209796,4.132935168,4.129423163,4.123016201,4.121113371,3.853932484,3.85358607,3.853992354,3.854036478,3.854045546,2.538084131,2.536963667,2.538835239,2.538773991,2.538865958
3.628838895,3.60009696,3.627305563,3.616619291,3.614698769,3.405501445,3.405596428,3.405454374,3.405482854,3.405479882,2.540778975,2.539508308,2.541473479,2.54146322,2.541549968
0.065817266,0.170079905,0.001641683,0.021721272,0.016214782,2.528622583,2.52853896,2.526701234,2.527468876,2.527238698,2.547687441,2.546468294,2.54833757,2.548371123,2.548456554
4.821514586,4.766302871,4.858618739,4.833224059,4.836287319,1.735592556,1.735553223,1.735595751,1.735604282,1.735604976,2.551597676,2.550156883,2.552176102,2.552305763,2.552386306
