S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE BACK:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Air Change Rate [ach](Hourly)
0.112445427,0.148351373,0.112415171,0.112442467,0.112444986,0,0,0,0,0
0.100818778,0.132175949,0.100786533,0.100806903,0.100816338,0,0,0,0,0
0.044842916,0.106303475,0.044820467,0.044834374,0.044840295,0,0,0,0,0
0.039098746,0.086907639,0.039093786,0.039097839,0.039099571,0,0,0,0,0
0.004263189,0,0.004261784,0.004262531,0.004264094,0,0,0,0,0
3.16E-15,0,2.10E-15,1.68E-15,4.20E-15,0,0,0,0,0
2.88E-15,0,3.96E-15,3.15E-15,3.89E-15,0,0,0,0,0
5.27E-15,0.000744425,2.65E-15,3.53E-15,4.85E-15,0,0,0,0,0
3.11E-15,0,1.59E-15,1.28E-15,4.42E-15,0,0,0,0,0
3.81E-15,0,3.81E-15,2.44E-15,3.05E-15,0,0,0,0,0
4.58E-15,0,7.64E-16,6.10E-16,2.44E-15,0,0,0,0,0
4.38E-15,0,3.65E-15,2.33E-15,7.00E-15,0,0,0,0,0
4.24E-15,0,1.41E-15,1.13E-15,2.26E-15,0,0,0,0,0
4.22E-15,0,1.41E-15,1.13E-15,3.37E-15,0,0,0,0,0
0,0.071722355,0,0,0,0,0,0,0,0
0.024155075,0.096876846,0.024161524,0.024159842,0.024154546,0,0,0,0,0
0.036123291,0.087005955,0.036126103,0.036125637,0.036122909,0,0,0,0,0
0.046144554,0.080392895,0.046145671,0.046145726,0.046147549,0,0,0,0,0
0.058939845,0.101041279,0.058952532,0.058940977,0.058951341,0,0,0,0,0
0.076244421,0.104739768,0.07625878,0.07624568,0.076251636,0,0,0,0,0
0.117061018,0.126961194,0.117036912,0.117063539,0.117040794,0,0,0,0,0
0.135796734,0.141783289,0.13565712,0.135800143,0.135744435,0,0,0,0,0
0.113565322,0.115083742,0.113386268,0.113587839,0.113516116,0,0,0,0,0
0.109838283,0.120513581,0.109542525,0.109849748,0.109786148,0,0,0,0,0
0.155359863,0.173139225,0.15472584,0.155295882,0.155271106,0,0,0,0,0
0.148170402,0.163674257,0.147409672,0.147988451,0.148082901,0,0,0,0,0
0.12979206,0.142125091,0.129042792,0.129520019,0.129710248,0,0,0,0,0
0.002793321,0,0.002766282,0.002782259,0.002790082,0,0,0,0,0
0,0,2.41E-15,2.43E-15,9.78E-16,0,0,0,0,0
1.42E-15,0,1.49E-15,2.97E-15,6.63E-16,0,0,0,0,0
1.77E-15,0,3.72E-15,4.46E-15,1.49E-15,0,0,0,0,0
0,0.000534358,3.99E-15,4.78E-15,8.01E-16,0,0,0,0,0
2.82E-15,0,2.81E-15,6.00E-15,1.50E-15,0,0,0,0,0
3.854802861,3.711271437,3.853546067,3.854061053,3.854733389,2.582944356,2.584682379,2.589662417,2.586220625,2.584332632
3.134314706,2.759162895,3.13396684,3.134114794,3.134476743,2.57934287,2.580148503,2.585448805,2.582441474,2.58071569
2.940545633,2.429075088,2.939252033,2.939919439,2.940541093,2.578300239,2.579143457,2.584015392,2.581230281,2.579593639
3.309107046,2.839395219,3.307971114,3.30858846,3.30913941,2.582788643,2.583401632,2.588210642,2.585631154,2.584056889
2.439605846,1.766362603,2.43800617,2.438793433,2.439472346,2.582866194,2.583278982,2.587996994,2.585619956,2.584109039
3.771259499,0.592307766,3.766114928,3.76921238,3.770266374,2.578763621,2.579642423,2.583382213,2.581227298,2.579848837
1.971040299,1.630936889,1.972463019,1.971862208,1.971249064,2.578635207,2.579747889,2.582950595,2.580927277,2.579629336
0.735646117,0.573533164,0.735549508,0.735563314,0.735550041,0.780743114,0.781777678,0.782381255,0.78139045,0.78147796
0,0.000798963,0,0,0,0.78050239,0.782125193,0.783375184,0.78111992,0.782523113
1.032541165,0.813323988,1.036512549,1.033560863,1.034606967,0.777006511,0.778953377,0.780849745,0.777622726,0.779099029
0.598764714,0.575757666,0.602220045,0.599386014,0.600118684,0.775714178,0.777938461,0.780766086,0.776298828,0.77737516
1.598248744,1.305525939,1.599288955,1.598292722,1.598352126,0.77412981,0.776596789,0.780011798,0.774696296,0.775088034
1.43108839,1.115747935,1.431267781,1.431032661,1.430599293,0.77440946,0.777151933,0.780578033,0.774968803,0.775122911
1.00461267,0.899893067,1.004583835,1.004658078,1.004587826,0.775733428,0.77858316,0.78150198,0.77663079,0.77642815
1.671731951,1.502799686,1.670953615,1.6719313,1.671072869,0.7745543,0.777104438,0.779657885,0.775979588,0.775302892
1.670142488,1.478750856,1.6687714,1.670163908,1.669584824,0.773431876,0.775749635,0.777857215,0.775162059,0.774217709
0.869754221,0.772431794,0.869809837,0.869699386,0.869948135,0.7743247,0.77655451,0.777834244,0.775687332,0.775109634
1.484528848,1.345291554,1.482143202,1.484022367,1.483798357,0.774060175,0.775844501,0.777085412,0.774949482,0.774833924
1.100782017,1.023432184,1.097628281,1.09991824,1.099918211,0.773971857,0.775539692,0.776971671,0.774815094,0.774797959
2.856225905,2.707598182,2.85079656,2.854574607,2.854651926,2.566452949,2.569180175,2.575160801,2.569135326,2.569079206
2.329395154,1.93944846,2.327894805,2.32891598,2.328932517,2.567624763,2.569903737,2.575801588,2.570237489,2.570124392
2.429512616,2.240548674,2.428525951,2.429195867,2.429223251,2.571672574,2.573728719,2.579488221,2.57424801,2.574086751
2.404975512,2.192355416,2.403180725,2.404362682,2.404375115,2.572324329,2.574029182,2.579794079,2.574871854,2.574678101
3.037829508,2.773163279,3.035349479,3.037043182,3.037059739,2.572735057,2.574328291,2.579848052,2.575224291,2.575005559
2.94684735,2.461310975,2.945475317,2.94646464,2.946433721,2.569442978,2.570885738,2.576486199,2.57196795,2.571733226
3.31741996,2.854925417,3.316516676,3.317239988,3.317151873,2.57375601,2.575080353,2.58050929,2.576227587,2.575991281
2.470076179,1.801399239,2.468328608,2.46969158,2.469491744,2.575285951,2.576453355,2.581713752,2.577686593,2.577454295
3.29385626,1.794377129,3.294780373,3.294165159,3.294270748,2.576989419,2.578081487,2.583100979,2.579292895,2.579078518
3.428725724,2.474827301,3.428157556,3.428762497,3.428726513,2.577101644,2.578025293,2.582914733,2.579331911,2.579121609
2.864217525,2.299946835,2.862176589,2.863522388,2.863569592,2.581454988,2.582563735,2.586751143,2.583497344,2.583290414
2.830351784,2.609765411,2.829392847,2.830095738,2.830075352,2.588007157,2.589022496,2.593025878,2.589989366,2.589790492
0.547366047,0.414241851,0.546949226,0.547294997,0.547033729,0.779867921,0.780889272,0.781659262,0.78040259,0.78074314
0.087500168,0.066194825,0.089298092,0.087881366,0.088497383,0.78045199,0.782106009,0.783351204,0.780972198,0.782477533
0.983881773,0.755068253,0.987808246,0.984611599,0.985869689,0.776760723,0.77875067,0.780873533,0.777267124,0.779064571
0.24409959,0.272973644,0.248105977,0.244539512,0.245718539,0.772748442,0.775205309,0.778087869,0.773198623,0.77460158
1.560770581,1.271698726,1.56256715,1.560913281,1.561122703,0.771361846,0.774072156,0.777678496,0.771790702,0.772491036
1.42606945,1.108288514,1.426658017,1.426124044,1.425643273,0.771620038,0.774647238,0.778647497,0.772041737,0.772498031
0.981576222,0.878975484,0.981675412,0.981641246,0.981643172,0.772369404,0.775598397,0.779442356,0.77328894,0.773220221
1.497869684,1.300352031,1.497781265,1.498091413,1.49753065,0.770933938,0.77397508,0.777895664,0.772936995,0.771857693
1.584693716,1.397688926,1.584070287,1.584957158,1.584377066,0.767633684,0.770360834,0.773760695,0.770242049,0.7685969
0.973338355,0.862582592,0.973587584,0.97352281,0.973478051,0.769426663,0.772064661,0.774216719,0.771647154,0.770388185
1.530852353,1.384405607,1.527766798,1.530121523,1.529975025,0.770659115,0.772622337,0.774416355,0.771893353,0.77157484
1.441192981,1.300060476,1.435619445,1.439343863,1.439824903,0.772399788,0.774042427,0.776071304,0.77348089,0.773372062
4.093857453,3.82929348,4.079948572,4.08880585,4.0902237,2.56816154,2.571020234,2.578912661,2.571629061,2.571297223
2.671129514,2.199751829,2.66555573,2.669120875,2.66958385,2.567823829,2.570124951,2.577961678,2.571265756,2.570825776
2.715362751,2.472105743,2.712831052,2.714241403,2.714677838,2.567074674,2.569457825,2.576768969,2.570464715,2.569922522
2.76073162,2.551349464,2.757217311,2.759259877,2.759813257,2.569463288,2.571579103,2.578785241,2.572843611,2.572225274
0.715354075,1.082099215,0.715507452,0.715543212,0.715312947,2.57100633,2.572821457,2.579954705,2.574365115,2.573698755
3.798825594,2.366597218,3.797202089,3.797977504,3.798530621,2.569825866,2.571362738,2.578742735,2.573283609,2.572570651
3.9736614,5.164903867,3.970348444,3.9720777,3.972873553,2.562512197,2.564106493,2.57102285,2.565847249,2.5651347
2.604018412,2.195049944,2.597257087,2.601175192,2.602006044,2.56218295,2.56382756,2.570312128,2.565399538,2.564693986
3.251074152,2.824600761,3.249829938,3.25041736,3.250906431,2.56832379,2.569706983,2.576120675,2.571483021,2.570783788
2.542131671,3.957536607,2.535834757,2.539071119,2.539734258,2.565841696,2.567164103,2.573249291,2.568873763,2.568198829
2.691871086,3.141981679,2.688739525,2.690587965,2.690940706,2.570212218,2.571899845,2.576954712,2.572946537,2.572320466
2.191685693,1.942616112,2.191341707,2.191520595,2.191589131,2.570721111,2.572372094,2.577081714,2.57331826,2.572716719
0.533577336,0.402390809,0.533689712,0.533681452,0.533538414,0.773327806,0.774485991,0.775374585,0.77406951,0.774001109
0.133443484,0.097500186,0.135933751,0.134323173,0.134249849,0.77562788,0.77737004,0.777940452,0.776367039,0.776563502
1.355986107,1.088392572,1.357399549,1.356416763,1.356507094,0.773252886,0.775218876,0.776040575,0.773949629,0.774338523
0.619376908,0.590512764,0.62140836,0.619923937,0.619954602,0.768318807,0.770553528,0.771578937,0.76896278,0.769273568
1.546089491,1.243944761,1.546778714,1.546155224,1.546214181,0.76047098,0.762944192,0.764649689,0.761065128,0.761181202
1.367377818,1.055347104,1.367721254,1.367325081,1.367258195,0.757674943,0.760478279,0.76230737,0.758248058,0.758221254
0.943367228,0.84365427,0.943519461,0.943422213,0.94345727,0.758705373,0.761734749,0.762921823,0.759454024,0.759205194
1.563964781,1.347212064,1.563727785,1.564016177,1.563825099,0.759246729,0.762069075,0.763491935,0.76048418,0.759758353
1.668676914,1.469566849,1.668310245,1.668753979,1.668541512,0.75904677,0.761601916,0.762749087,0.760391559,0.759575056
1.187201316,1.055561399,1.18681968,1.187151228,1.187122167,0.762231622,0.76466154,0.765276615,0.763352417,0.762761591
1.654353312,1.495596198,1.652234691,1.653728469,1.653915374,0.764054261,0.765906293,0.766492765,0.764860563,0.764594174
1.263238325,1.144040053,1.260480585,1.262294157,1.262666707,0.764581885,0.766083394,0.766966055,0.76531594,0.765117294
2.98353994,2.706516494,2.980007255,2.982293915,2.982907721,2.542894691,2.545898315,2.549874424,2.54523583,2.544630512
2.147114643,1.728699734,2.14848587,2.147714239,2.147371946,2.537893279,2.540585738,2.544415996,2.540141675,2.539528908
0.038886535,1.222486478,0.042898655,0.040329987,0.039924416,2.539739288,2.542385519,2.545963354,2.541911537,2.541282683
6.837026928,2.065394795,6.819364971,6.835728218,6.838969093,2.537428565,2.539751046,2.543376727,2.539546805,2.538911534
3.805027962,2.407460893,3.804979097,3.805022229,3.805072465,2.53136284,2.533740219,2.536964556,2.533344391,2.532717662
0,0.009023382,0,0,8.62E-14,0,0,0,0,0
0,0,1.13E-13,0,3.53E-13,0,0,0,0,0
1.38E-13,0,1.39E-13,0,4.90E-13,0,0,0,0,0
0,0,0,0,5.63E-13,0,0,0,0,0
0,0,7.07E-14,0,1.80E-13,0,0,0,0,0
0.355185296,0.333960559,0.355456118,0.355071203,0.355130272,0,0,0,0,0
0.179814404,0.228985809,0.179618123,0.179684159,0.17969355,0,0,0,0,0
0.006672803,0.164772104,0.006967036,0.006796925,0.006726414,0,0,0,0,0
0.048920101,0.124661669,0.0489917,0.048953185,0.048922822,0,0,0,0,0
0.085606356,0.172457429,0.08645087,0.085861863,0.085898409,0,0,0,0,0
0.239308386,0.263924661,0.239900041,0.239466411,0.239515283,0,0,0,0,0
0.313248106,0.260638254,0.313561811,0.313317011,0.313336709,0,0,0,0,0
0.362420354,0.290327723,0.362672997,0.36247024,0.362451846,0,0,0,0,0
0.371749079,0.10159138,0.372636993,0.371775188,0.3718055,0,0,0,0,0
0.024457453,0.000583479,0.024340642,0.024434143,0.024423607,0,0,0,0,0
0.030860318,0,0.03057834,0.030793848,0.03079377,0,0,0,0,0
0.002942225,0,0.002825199,0.002910589,0.002915058,0,0,0,0,0
0.559180819,0.93866039,0.558439165,0.558964306,0.559044313,0,0,0,0,0
0.006732723,0,0.006774357,0.006752412,0.006740238,0,0,0,0,0
1.14E-14,0,4.48E-15,0,5.49E-15,0,0,0,0,0
2.87E-15,0,0,0,6.07E-15,0,0,0,0,0
5.72E-15,0,2.87E-15,2.29E-15,0,0,0,0,0,0
5.41E-15,0.001105748,7.86E-15,0,0,0,0,0,0,0
3.01E-15,0,1.35E-14,0,2.25E-15,0,0,0,0,0
3.418391191,3.205836187,3.419089345,3.418545256,3.418570734,2.505626024,2.508680384,2.509568589,2.506836705,2.506608822
2.854379759,2.168150342,2.854928949,2.85453998,2.854491327,2.504421411,2.506805839,2.507899843,2.505488958,2.505281288
3.64721418,0.305799973,3.632441464,3.64343037,3.643963349,2.505610378,2.507899667,2.508870129,2.506608177,2.506408076
3.650920035,3.973107434,3.651315013,3.650994206,3.651013034,2.50013834,2.502442272,2.50324389,2.501104821,2.500899629
3.168499249,3.278270572,3.168963996,3.16861263,3.168603002,2.496540073,2.499168245,2.499657002,2.497456815,2.497247215
2.008197288,2.045137385,2.007107887,2.007858282,2.00794781,2.503986806,2.505998305,2.506686561,2.504768208,2.504592776
1.294282269,1.257021555,1.292626705,1.293782383,1.293897505,2.512155443,2.513840882,2.514860349,2.512971768,2.512794
3.226533029,3.631564226,3.227840798,3.226851447,3.227155457,0.755480426,0.756320829,0.756377286,0.75573875,0.755737841
2.470184538,1.782584134,2.469677788,2.47006966,2.469881495,0.759747828,0.761110115,0.76091528,0.759990627,0.76021633
1.530310169,1.283797219,1.530457197,1.530327523,1.530381521,0.759952782,0.76146027,0.761550945,0.760181548,0.760614908
1.681300773,1.442279566,1.681811809,1.681359229,1.681473406,0.759073491,0.760638521,0.760944072,0.75928812,0.759629179
1.44304463,1.199889296,1.443324762,1.443059022,1.443022868,0.758670173,0.760310443,0.760979973,0.758870607,0.759066469
2.152200851,1.637357816,2.153629936,2.152376314,2.152130175,0.75775987,0.759447551,0.76037195,0.757985563,0.758059754
1.389979358,1.160984572,1.390238629,1.390060113,1.389958951,0.759143513,0.761050454,0.761724957,0.759524765,0.759410337
1.354251062,1.258693893,1.354341782,1.354386452,1.35417299,0.757704875,0.759460019,0.760002484,0.758257332,0.757976509
1.885315076,1.64618429,1.885673843,1.885551563,1.885263544,0.758747531,0.760262568,0.760537652,0.759247748,0.759040565
1.400932774,1.037364369,1.400724777,1.400749547,1.401044386,0.761142676,0.762547933,0.762546072,0.761505725,0.761437721
0.216664956,0.3632819,0.216702874,0.216675483,0.216677434,0.763208432,0.764297714,0.76447305,0.763531692,0.763526262
1.902775336,1.549773605,1.902390924,1.902679977,1.902682463,0.764986385,0.765769085,0.766277511,0.76534831,0.765352105
2.151591814,5.310014022,2.151578946,2.151593618,2.15159499,2.546534849,2.546992756,2.550214799,2.547752672,2.547745337
0,8.058372661,0,0,0,2.548014966,2.548063615,2.551455281,2.549220215,2.549188892
5.017273389,4.198465393,5.017913166,5.017574209,5.017602647,2.551832989,2.551795526,2.555073115,2.552998717,2.552958706
3.589997648,3.405063744,3.590007917,3.590077285,3.590100589,2.557946993,2.557506185,2.561023305,2.559123711,2.559081648
2.9673682,2.756294158,2.966848982,2.967216663,2.967261865,2.56284443,2.562113823,2.565740038,2.564018164,2.563971139
0,0.358600665,3.14E-13,3.87E-14,0,0,0,0,0,0
4.75E-14,0,2.12E-14,7.98E-14,2.76E-14,0,0,0,0,0
9.47E-15,0,3.18E-15,2.13E-14,5.68E-15,0,0,0,0,0
0,0,5.51E-15,1.98E-14,6.60E-15,0,0,0,0,0
6.54E-15,0,0,1.08E-14,1.77E-15,0,0,0,0,0
0.0533903,0.123666524,0.053334163,0.053369628,0.053370202,0,0,0,0,0
0.100174891,0.132133771,0.100160435,0.100166812,0.100168898,0,0,0,0,0
0.111584588,0.123804719,0.111578409,0.111583578,0.111582777,0,0,0,0,0
0.480968487,0.416506389,0.481061453,0.480984109,0.481081335,0,0,0,0,0
0.469097379,0.373909503,0.469162757,0.469105579,0.469157061,0,0,0,0,0
0.410506195,0.34910804,0.410506303,0.410506285,0.410501509,0,0,0,0,0
0.410235339,0.333147204,0.410237071,0.410234429,0.410235017,0,0,0,0,0
0.086889135,0.123022562,0.086843003,0.08687743,0.086859902,0,0,0,0,0
0.103944668,0.130956509,0.103926089,0.103944862,0.10392616,0,0,0,0,0
0.106444208,0.136538096,0.10641651,0.10644559,0.106423603,0,0,0,0,0
0.109334255,0.139640299,0.109300923,0.109336113,0.109313264,0,0,0,0,0
0.111934285,0.133298343,0.111888984,0.111924819,0.111912235,0,0,0,0,0
0.034491165,0.078376967,0.034452867,0.034470233,0.034477335,0,0,0,0,0
0.043315849,0.07582954,0.043289262,0.043302955,0.043305826,0,0,0,0,0
0.000117756,0,0.000119286,0.000118752,0.000117921,0,0,0,0,0
5.23E-15,0,0,1.04E-15,0,0,0,0,0,0
6.08E-15,0,0,2.69E-15,0,0,0,0,0,0
4.83E-15,0.000607783,0,1.10E-15,0,0,0,0,0,0
6.51E-15,0,0,5.80E-16,0,0,0,0,0,0
6.72E-15,0,0,1.19E-15,0,0,0,0,0,0
5.67E-15,0,0,0,5.62E-16,0,0,0,0,0
5.27E-15,0,0,5.29E-16,0,0,0,0,0,0
3.81E-15,0,0,1.52E-15,1.01E-15,0,0,0,0,0
4.89E-15,0,0,1.47E-15,4.89E-16,0,0,0,0,0
0,0.040966485,0,0,0,0,0,0,0,0
0.034856659,0.094780621,0.034857375,0.034855916,0.034857889,0,0,0,0,0
0.041023836,0.084259632,0.041024283,0.041023954,0.041027626,0,0,0,0,0
0.048289258,0.078177562,0.048286751,0.048289647,0.04828988,0,0,0,0,0
0.065025052,0.102580367,0.065019031,0.065025457,0.065021824,0,0,0,0,0
0.067480759,0.095039574,0.06746015,0.067481869,0.067461375,0,0,0,0,0
0.068818073,0.081977631,0.068776899,0.068818537,0.068781875,0,0,0,0,0
0.068706199,0.077794101,0.06866701,0.068711853,0.068681453,0,0,0,0,0
0.073510065,0.077190294,0.073431888,0.073520091,0.073478756,0,0,0,0,0
0.074509686,0.087046724,0.074390045,0.074511805,0.074475173,0,0,0,0,0
0.10315172,0.124776937,0.1029054,0.103135633,0.10309363,0,0,0,0,0
0.086419898,0.105805623,0.08618191,0.086383537,0.086368537,0,0,0,0,0
0.078704882,0.091389442,0.078516378,0.078657079,0.078664997,0,0,0,0,0
0.002764021,0,0.002755563,0.002761159,0.002761744,0,0,0,0,0
2.06E-15,0,7.02E-16,1.67E-15,5.72E-16,0,0,0,0,0
3.57E-15,0,0,1.13E-15,1.12E-15,0,0,0,0,0
4.10E-15,0,6.88E-16,0,5.50E-16,0,0,0,0,0
4.06E-15,0.00038722,2.03E-15,5.41E-16,1.08E-15,0,0,0,0,0
2.57E-15,0,6.43E-16,1.53E-15,1.53E-15,0,0,0,0,0
3.398931837,3.346868319,3.397834714,3.398533944,3.398863758,2.582524737,2.584520362,2.58624539,2.583971841,2.583929117
2.938571029,2.028899891,2.940817277,2.93955977,2.939785908,2.563107269,2.564801231,2.566474502,2.564408202,2.564346026
3.552744211,2.622219855,3.552931787,3.55298111,3.553127663,2.555062616,2.557251815,2.558171109,2.556192778,2.556123348
3.007133508,2.329381245,3.006682668,3.007028158,3.007284886,2.554861027,2.557093617,2.557771191,2.555910652,2.555835895
3.364286138,3.344429915,3.359362378,3.362886828,3.36272815,2.552750091,2.554902201,2.555490322,2.553741427,2.553661707
3.185892265,1.619264093,3.185235018,3.185716389,3.185686222,2.548224631,2.550679227,2.550656386,2.549044838,2.548969829
1.654566576,1.400740978,1.65626187,1.655079773,1.654916472,2.543736845,2.546367847,2.545971988,2.544445868,2.544372761
1.203748359,0.643671461,1.201296173,1.203156123,1.202634627,0.762881739,0.764234668,0.763789802,0.763085361,0.763341917
0.15552238,0.113636895,0.156808117,0.155702818,0.156063523,0.765238363,0.76724864,0.766643045,0.765395365,0.766085381
1.339451006,1.068746352,1.340321364,1.339543911,1.339866375,0.766498469,0.768625073,0.768142119,0.766625057,0.767293738
0.545635954,0.535965658,0.547065408,0.545731488,0.546111314,0.766732387,0.768884783,0.768869129,0.766834581,0.767437823
1.641486935,1.360806339,1.641949459,1.641514823,1.641529676,0.768772931,0.771109761,0.771297669,0.768855707,0.769253143
1.237931044,1.002182495,1.237994842,1.237963739,1.237821332,0.769617085,0.772015965,0.772456052,0.769752828,0.769975827
1.0186905,0.905591948,1.018853426,1.018725196,1.018718313,0.770782265,0.773294203,0.773385203,0.771061199,0.771104452
1.583890918,1.419780472,1.583738973,1.584006688,1.583750079,0.772161455,0.774366008,0.774574371,0.772745609,0.772515894
1.576739804,1.367165951,1.576620837,1.576852568,1.576650944,0.775400291,0.777447432,0.777990299,0.776589382,0.775786226
0.940238665,0.833182488,0.940399812,0.940354496,0.940305777,0.777162817,0.779202838,0.779190522,0.778252366,0.777549452
1.638606455,1.481527169,1.637533656,1.638426057,1.638347046,0.777284536,0.778938308,0.778821024,0.777848781,0.777679376
0.832036992,0.798780991,0.830971439,0.831691901,0.831796469,0.776298737,0.777730725,0.777763192,0.776766759,0.776715024
2.887279427,2.730233866,2.884604588,2.886221797,2.886642082,2.571646605,2.573815522,2.575887837,2.573151862,2.573019273
1.694821276,1.572253383,1.695344555,1.695071168,1.694906728,2.565817734,2.567683415,2.569767269,2.567273766,2.567095666
5.032246962,4.33373945,5.031108493,5.031624206,5.032180757,2.557189349,2.559280913,2.560918392,2.558552724,2.558335815
2.277762567,1.829504605,2.279398187,2.278807167,2.278387526,2.548628418,2.550782519,2.552154895,2.549901213,2.549656846
4.757584879,5.342461007,4.756602846,4.757115279,4.757479553,2.540654483,2.542932668,2.543965353,2.541823189,2.541566448
3.23786247,3.476641379,3.237524969,3.237660368,3.237927765,2.532326919,2.534829211,2.535565626,2.533446923,2.533176284
2.953358446,3.227593469,2.953054349,2.953158652,2.953372443,2.525716713,2.528337566,2.528730643,2.526725736,2.526461497
3.140791049,3.465984494,3.140558541,3.140529888,3.140766557,2.519318202,2.521984124,2.522100008,2.520220317,2.519977572
3.100424752,3.415852578,3.100157282,3.100205737,3.100427045,2.513916505,2.516706264,2.51653382,2.514788682,2.514541078
2.485395392,2.557852727,2.484874246,2.48519033,2.485450079,2.513605407,2.516490298,2.516084447,2.514410805,2.514162242
0.949867706,0.96105967,0.949243242,0.949657948,0.949773699,2.510746734,2.513522026,2.51297039,2.511449062,2.511220338
2.387819297,2.587872533,2.386520261,2.387338378,2.387658708,2.505513374,2.508456933,2.507684645,2.506147598,2.505915388
0.16800157,3.865224377,0.167267637,0.167783246,0.167905263,0.750642867,0.752043982,0.751484298,0.750835805,0.750815935
0.260994346,0.240246312,0.262377989,0.261247442,0.261235475,0.749950403,0.751862501,0.751001041,0.750091023,0.750272039
2.535571012,1.820385204,2.53605418,2.535608199,2.535728212,0.747422579,0.749501698,0.748549869,0.747529828,0.747693188
1.25706766,1.049156518,1.257932121,1.25712541,1.257217635,0.751656567,0.753986328,0.753582044,0.751736401,0.752047623
2.047385475,1.661180104,2.047733245,2.047382605,2.04744004,0.757194918,0.759516163,0.758815145,0.757283047,0.757412223
1.538526504,1.291621249,1.538671455,1.538522588,1.538472002,0.759546531,0.761788736,0.760782178,0.759636428,0.759700415
1.196467857,1.0645201,1.19612937,1.196452412,1.196384279,0.764230576,0.766315634,0.765354957,0.764361124,0.764391692
1.470389382,1.335327436,1.470374108,1.470485664,1.470314633,0.77085468,0.772719843,0.772196234,0.771224874,0.771061107
1.877674615,1.696279124,1.877230811,1.877712631,1.877528197,0.772643015,0.774187814,0.773735495,0.773021399,0.7728583
1.164605122,1.027316573,1.164152479,1.164525994,1.164508589,0.776596177,0.778158099,0.777581218,0.777068221,0.776811936
1.428117174,1.295470149,1.427806098,1.428038699,1.427992654,0.776352253,0.777648777,0.777223545,0.776674336,0.776610725
1.009350437,0.933655968,1.00892718,1.009203926,1.009212236,0.77394139,0.774999825,0.774763179,0.774237709,0.774222834
3.219053499,2.861809991,3.218272854,3.218739317,3.218750495,2.559176219,2.560572211,2.561489579,2.560115828,2.560099995
2.866152261,2.284263712,2.865889729,2.866028855,2.866093407,2.558449065,2.55961145,2.560560174,2.559332634,2.559312646
2.542806166,2.350687626,2.542547798,2.542696091,2.542718076,2.560897116,2.561899756,2.562857612,2.561757054,2.561725881
2.838008392,2.615666353,2.837697546,2.837882014,2.837925034,2.560989487,2.561702403,2.562827826,2.56184576,2.561806408
2.222586643,2.010577475,2.222228429,2.222400071,2.222408087,2.561091537,2.561691967,2.562816094,2.561929014,2.561884922
3.548136473,2.985699688,3.548314672,3.548259142,3.548319637,2.556949651,2.557573265,2.558630929,2.557780925,2.557734385
2.431992247,1.767742204,2.431800048,2.431965138,2.431844657,2.553357988,2.554131258,2.554941817,2.554127331,2.554083323
3.9284804,4.714131958,3.927849626,3.928231916,3.928206266,2.54714514,2.548097711,2.548631427,2.547831625,2.547791902
2.609827296,0.976289744,2.609706864,2.60959635,2.609601587,2.546246044,2.547358404,2.547630653,2.546852929,2.546818631
3.897820168,2.645974914,3.897759076,3.897752252,3.897739231,2.549995775,2.550966635,2.551275716,2.550569582,2.550539115
1.741455635,1.462232268,1.740527005,1.741030772,1.741326246,2.551520107,2.552539861,2.552649586,2.552025377,2.551998253
1.602927174,1.422969014,1.603342827,1.603051535,1.60312708,2.553052168,2.554085365,2.554089975,2.553519391,2.553493833
0.812876493,0.606054116,0.812876756,0.812857205,0.812858724,0.769825175,0.770705611,0.770128128,0.769926435,0.769925711
0.856393106,0.752703787,0.856441724,0.856382077,0.856376544,0.774231315,0.775667183,0.774585182,0.774297688,0.774331336
1.585915873,1.315489803,1.585978816,1.585943721,1.58596232,0.774618376,0.77611131,0.775078849,0.774668648,0.774767924
1.001804331,0.910629374,1.001821105,1.00180283,1.001804731,0.776333723,0.777985417,0.776933209,0.776361664,0.776471005
1.688365383,1.40174387,1.68870643,1.68842902,1.688444673,0.773820989,0.775410911,0.77522959,0.773844406,0.773944296
1.515105432,1.185359286,1.515744252,1.515211349,1.515155221,0.772403789,0.774222146,0.775124744,0.772460168,0.772466352
0.997721732,0.891328681,0.997747113,0.997763478,0.997714851,0.774285872,0.776479643,0.777945709,0.774754143,0.774331554
1.569151454,1.40426656,1.56934656,1.569380105,1.569196496,0.774510698,0.776431575,0.777420982,0.775394123,0.774600916
1.659193712,1.468248765,1.658984334,1.65940944,1.659224062,0.77433669,0.776003535,0.776911037,0.775717733,0.774449087
0.952904628,0.842815692,0.952679787,0.952838251,0.952902428,0.775714082,0.777414011,0.777400188,0.776673597,0.775820257
