Date/Time,CORE_ZN ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_1 ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_2 ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_3 ZN:Zone People Occupant Count [](Hourly),PERIMETER_ZN_4 ZN:Zone People Occupant Count [](Hourly),ATTIC ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_1 ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_2 ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_3 ZN:Zone Infiltration Air Change Rate [ach](Hourly),PERIMETER_ZN_4 ZN:Zone Infiltration Air Change Rate [ach](Hourly) 
 10/19  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.989105389018901,0.20824130502575187,0.23382791139795604,0.20798914590024968,0.23391793710640849 
 10/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9901036135347455,0.14952125478601639,0.1678983549861314,0.14935994920602706,0.16794949830605564 
 10/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9896807174556712,0.08964501494204075,0.10066542403539458,0.0895595721811983,0.10069065440788322 
 10/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.987632343799239,0.07700254681184542,0.08647444764086555,0.07694271229326845,0.08649207798376672 
 10/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9864742003718372,0.07708686291976549,0.08657383223231548,0.07703908763796606,0.08658818866946727 
 10/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9852433371723323,0.07709319274171178,0.08658456933867864,0.07705594932009567,0.08659639855393521 
 10/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9853783687280785,0.07714376061603026,0.0866441622262396,0.07711591829402316,0.08665401021937024 
 10/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9869773424602001,0.09541554117194122,0.10716859879077508,0.09539328279748438,0.1071783365823498 
 10/20  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9871561317625668,0.33148047765101215,0.13949033025061784,0.12412335322334096,0.13949123112202109 
 10/20  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.9845700731055196,1.4710625367245874,0.03784103513794875,0.033670329110265528,0.037841823500018228 
 10/20  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,0.9818679679859724,0.21714291574035883,0.015589573618244443,0.013829147143720272,0.015545097988925111 
 10/20  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,0.9963372158438171,0.22307623851093209,0.02547072787283437,0.022525369130140476,0.025343934523485959 
 10/20  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0214023439228486,0.24448616586341219,0.05144034561312063,0.04562455397895407,0.05133954082088136 
 10/20  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0413700269240243,0.25219508936780579,0.06108374726597839,0.05432383583612437,0.06107909509596976 
 10/20  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.0528314714424639,1.4172360957607185,0.05564618931362314,0.049522563615572477,0.05564767640354349 
 10/20  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0580905982392777,0.25570770809745366,0.06667153297625059,0.05933485310767528,0.06667570799816079 
 10/20  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.054628502223023,0.2578956128754335,0.06972074829509977,0.06204748178750008,0.06972176153960054 
 10/20  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.042946912684962,0.2474523995628091,0.05907074753201938,0.05256414909890581,0.0590653860799503 
 10/20  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0294363813819388,0.2451014338613079,0.05625113739301804,0.0500507796533343,0.05624277270936789 
 10/20  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0160449057595054,1.4132845497742066,0.05270225813449909,0.04689110859684992,0.05269479370276157 
 10/20  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0012392106367403,0.24395780424068906,0.05038752127408238,0.0447428430508974,0.05050563740733516 
 10/20  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9939204984882933,0.1660946085739539,0.1863918270090941,0.1656282653585371,0.1868032250348031 
 10/20  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9885822132746776,0.1706704699923179,0.19150535533608574,0.17024891781883665,0.19181573175407844 
 10/20  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9860336491915062,0.18096109108825476,0.20308403496533124,0.1805728668026698,0.20333182117784866 
 10/20  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.9845139778967492,0.20977299097322522,0.23542881959528393,0.20936330886985803,0.23566075218074435 
 10/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9828667106668928,0.261691965707494,0.2937037620845339,0.26122143433511538,0.2939493107390265 
 10/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.984428889635201,0.2232611833075426,0.2505722111434921,0.22288615138826987,0.25075668034953 
 10/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9865906933611184,0.226615214187048,0.25435625329326286,0.22627801012503694,0.2545192852672237 
 10/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.988020238009625,0.24302877581774882,0.27279898572586799,0.2427104571571215,0.27295227222890819 
 10/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9870627584922329,0.26279857964401029,0.29501596846628116,0.2625025277987778,0.2951592616467172 
 10/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9871308861041469,0.2537304663716732,0.28485336617007708,0.25347977442316357,0.284976489921318 
 10/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9865501575578178,0.26297496040107556,0.295247680120773,0.26275135837144877,0.29536134311466896 
 10/21  06:00:00,0.0,0.0,0.0,0.0,0.0,0.9866605628442385,0.2391536924033402,0.26851584487214638,0.2389771656073123,0.2686101962287524 
 10/21  07:00:00,0.0,0.0,0.0,0.0,0.0,0.9854031345092666,0.054973937142638849,0.061760915625692257,0.054920235927693707,0.06173043657257377 
 10/21  08:00:00,0.0,0.0,0.0,0.0,0.0,0.9869319411930326,0.06867515981244955,0.07728887013649125,0.06850042342399243,0.07699039724596836 
 10/21  09:00:00,0.0,0.0,0.0,0.0,0.0,1.0015904810793715,0.08379013635221644,0.09435482216321917,0.0832913058527793,0.09360992022878616 
 10/21  10:00:00,0.0,0.0,0.0,0.0,0.0,1.0200348763806063,0.08870050195487907,0.09964219776756982,0.08783079379006009,0.09872426888164777 
 10/21  11:00:00,0.0,0.0,0.0,0.0,0.0,1.0321310458681295,0.08827291280521728,0.09866295047759599,0.08711326714787364,0.09795558775617741 
 10/21  12:00:00,0.0,0.0,0.0,0.0,0.0,1.0398404740051744,0.08799857936869349,0.09794894740363697,0.08663562328879269,0.09745713529995703 
 10/21  13:00:00,0.0,0.0,0.0,0.0,0.0,1.0463740035504464,0.09961392626765153,0.1107119485361303,0.0980041905423062,0.11030950470635299 
 10/21  14:00:00,0.0,0.0,0.0,0.0,0.0,1.031605465785429,0.09214646198767525,0.10264181447143933,0.0909095968123939,0.10242470582075351 
 10/21  15:00:00,0.0,0.0,0.0,0.0,0.0,1.0270400244106409,0.07819494607095297,0.08712302145993663,0.07720685274138083,0.08719555313350909 
 10/21  16:00:00,0.0,0.0,0.0,0.0,0.0,1.019244134124609,0.06070353258718794,0.06772232359906895,0.06004345281941124,0.06785602983805056 
 10/21  17:00:00,0.0,0.0,0.0,0.0,0.0,1.0093904863838575,0.05016989570622102,0.056065871896365967,0.04973224434730756,0.05616513009022767 
 10/21  18:00:00,0.0,0.0,0.0,0.0,0.0,0.9996580525608018,0.201773680301659,0.22578226124025933,0.20038249587458116,0.226017225679638 
 10/21  19:00:00,0.0,0.0,0.0,0.0,0.0,0.9909594031406401,0.24789204032310484,0.27761462539425527,0.24647240042956654,0.2777708578801802 
 10/21  20:00:00,0.0,0.0,0.0,0.0,0.0,0.9897553229311269,0.2806328887675675,0.3144610801597331,0.2792466894053452,0.3145399778899432 
 10/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.9905481977083009,0.3241358243181805,0.36334142536606969,0.32272898648432066,0.3633766119325675 
 10/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.9901097607895256,0.3408746176782522,0.3822023532372019,0.339553559287223,0.3822128735706814 
 10/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9875363993379408,0.3733890377307587,0.4187524062597565,0.372098714639642,0.41874718873975366 
 10/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.989996415437655,0.3470774064335893,0.38930814810748029,0.34599202901120976,0.3892956328347241 
 10/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.992570428645771,0.3811967364058222,0.4276403741363381,0.38012649452600497,0.4276190819740954 
 10/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9952282401110324,0.388631229464887,0.4360374349075376,0.387645959468176,0.4360118078852339 
 10/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9971317281390113,0.3417184050064141,0.3834527327401469,0.3409351490246639,0.3834287685742535 
 10/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.997054179271995,0.31711945327096466,0.3558939842420106,0.3164645893701549,0.3558709481225533 
 10/22  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9966044215919568,0.33553999766920669,0.3766088980358954,0.33491924183571239,0.3765846894541433 
 10/22  06:00:00,0.0,0.0,0.0,0.0,0.0,0.9972158536775414,0.28130399782616008,0.31576489329955267,0.28083360482558847,0.3157447282584645 
 10/22  07:00:00,0.0,0.0,0.0,0.0,0.0,0.9984335752946753,0.2136613174427451,0.2398721543875367,0.21333226556623639,0.23983384376053966 
 10/22  08:00:00,0.0,0.0,0.0,0.0,0.0,1.0014992017860814,0.2642022864797866,0.29664102078360918,0.2638118491331353,0.29655998099290828 
 10/22  09:00:00,0.0,0.0,0.0,0.0,0.0,1.0008555446009638,0.32004890309450109,0.35935125401402537,0.31958186248915529,0.3592400055776457 
 10/22  10:00:00,0.0,0.0,0.0,0.0,0.0,1.002697327177475,0.3709468492216128,0.41644821508290699,0.3702537188076655,0.41620099886481717 
 10/22  11:00:00,0.0,0.0,0.0,0.0,0.0,1.0110459644422057,0.3428302226331237,0.38441141470900899,0.3416599513192337,0.38408006411564329 
 10/22  12:00:00,0.0,0.0,0.0,0.0,0.0,1.0240208194524876,0.31726119050516979,0.35547913186274418,0.3159847374605082,0.3552719945301233 
 10/22  13:00:00,0.0,0.0,0.0,0.0,0.0,1.027301704416755,0.2537158944017571,0.2841096212622978,0.25254478223054585,0.2840000639455874 
 10/22  14:00:00,0.0,0.0,0.0,0.0,0.0,1.0290515063103714,0.20111087187735955,0.2250696464169255,0.20005538535748225,0.22517078946975487 
 10/22  15:00:00,0.0,0.0,0.0,0.0,0.0,1.021192179200188,0.31795259392524208,0.3561988776852516,0.31664680188063795,0.35637366699137837 
 10/22  16:00:00,0.0,0.0,0.0,0.0,0.0,1.0210336401438914,0.3479415400512494,0.38996984047799307,0.3467451181328083,0.3902425758249471 
 10/22  17:00:00,0.0,0.0,0.0,0.0,0.0,1.0123195099525902,0.3381202806547056,0.37914462201089807,0.3371930154873535,0.3794021993519104 
 10/22  18:00:00,0.0,0.0,0.0,0.0,0.0,1.003296762101512,0.34508930194285189,0.3870849901711908,0.3443158790408731,0.3872784410684167 
 10/22  19:00:00,0.0,0.0,0.0,0.0,0.0,1.0002975049034533,0.2451866202255879,0.27507727723404426,0.24471886751665185,0.2751816919796925 
 10/22  20:00:00,0.0,0.0,0.0,0.0,0.0,0.999852250170295,0.2278844809083325,0.2557070761323581,0.227516716114603,0.2557840527770325 
 10/22  21:00:00,0.0,0.0,0.0,0.0,0.0,0.9983709183623019,0.2906183252573918,0.3261462417366477,0.29021498576125095,0.3262325463718581 
 10/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.9973627245510253,0.311206785487439,0.34929475445272076,0.31083270120410569,0.34936552111957316 
 10/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9978578102234504,0.3258934450668625,0.3658148688289173,0.32555213777969757,0.3658870383264574 
 10/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9987880790970722,0.275273335207096,0.3090195526313389,0.27502033936603806,0.3090782518951861 
 10/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9980755057959083,0.26385243001189526,0.29621001406451616,0.263644799547447,0.29626330892743599 
 10/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9992281335437149,0.302167367319601,0.33923467470410748,0.30196470255022819,0.33928155137093526 
 10/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9990585081616872,0.35716644157232188,0.40098885433994477,0.3569651672795395,0.40103609480643445 
 10/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9992537635631983,0.4037411974029332,0.4532788031300905,0.4035506688007338,0.45332521235484199 
 10/23  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9995311669813952,0.40014176942857346,0.44923615526513319,0.39998758715686397,0.4492831843875618 
 10/23  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.998526470616886,0.5499686796238102,0.38978359933159459,0.34684297453171927,0.3897853002581802 
 10/23  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.999251223619339,1.5112163550680753,0.11042076079934893,0.09824916536011247,0.11042409119557036 
 10/23  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.004600968241386,0.3077141085621627,0.11714137250125872,0.10397126611196582,0.11696405750775658 
 10/23  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0139801587731053,0.30243184250053337,0.11089359161064977,0.09810326479675509,0.11042279634613243 
 10/23  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0227437415552839,0.2907178343749419,0.098032551956427,0.08669742752492861,0.09759225380666022 
 10/23  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0315420982460853,0.2791268475660808,0.08470455469737332,0.07501644051779652,0.08445655753993059 
 10/23  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.0372827724646457,1.4936427120442455,0.09430508643678577,0.08354656061671889,0.09410053930969777 
 10/23  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0414583586236433,0.28412317514411597,0.09062061355525299,0.08039061944611104,0.0905591679231142 
 10/23  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0494750095255035,0.28401684390112166,0.09012629592634829,0.08004555342771369,0.09011978421550056 
 10/23  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0448239286706083,0.29314960458123825,0.10029626812262986,0.0891124949673705,0.10029181080030858 
 10/23  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0319374157062978,0.285370036031875,0.0909496776631798,0.08078941477145309,0.09094736340675913 
 10/23  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0188981816182448,1.4802813283990755,0.07287000431899393,0.06468286837510636,0.07302891406198625 
 10/23  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.003346058089983,0.2525513540066119,0.05375142234512275,0.04771544701803502,0.05394371152904009 
 10/23  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9929361136046685,0.17462711456210165,0.19620823957020859,0.17439897124788074,0.19673742086188007 
 10/23  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9887876370565717,0.15558889311303454,0.174751986100154,0.1554029568711732,0.17511369489674986 
 10/23  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9906811208487799,0.05609205676327222,0.06299240643022168,0.056026752484384777,0.06310534109749097 
 10/23  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.9871169945560769,0.07887887417491897,0.08859308755357022,0.07881026136529086,0.08871550254203538 
 10/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9876452115896046,0.1353861206381399,0.15206933289563707,0.13530407768389716,0.15224288685058513 
 10/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9863157465895728,0.12025788215494636,0.13507372807136262,0.12020237645232908,0.13520483813263499 
 10/24  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9869504393189202,0.10949990004142275,0.12298892257598572,0.10946325284390951,0.12309177153377511 
 10/24  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9851953197287515,0.10943903231540953,0.12292166432820895,0.10941753806291949,0.12301036870627186 
 10/24  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9860043604599614,0.1247461640082893,0.14011394487702295,0.12473689390958209,0.140201404596314 
 10/24  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9839790977392435,0.15050727003920778,0.1690451273432331,0.15051187316768759,0.16913688319600285 
 10/24  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9826629340549685,0.16075206748101476,0.1805455936630285,0.16076628727385293,0.18063211938555977 
 10/24  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9830771706365044,0.38551809748170937,0.1989134591248806,0.17700528985994458,0.19892014667967104 
 10/24  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.9837503542298803,1.4950735004591545,0.0569042384868479,0.05063524043614139,0.05690506104905816 
 10/24  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,0.9891811682431791,0.27463824916278986,0.07732306680898228,0.06860373521143316,0.0770953613669738 
 10/24  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0072474169690349,0.2990672667807888,0.10659139788812078,0.09406426458512429,0.10572858732977968 
 10/24  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0296612347870509,0.3180630525923062,0.1274766951395496,0.11242712694108054,0.12650338670778539 
 10/24  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.042100986438627,0.3143160981127799,0.12411746802332424,0.10965436703134578,0.1234322725135415 
 10/24  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.0528082951163343,1.5142095539762964,0.11709095530907267,0.10356362424686799,0.11663474572097217 
 10/24  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0576118215754798,0.3062463681490509,0.11674578264818393,0.10349234583873406,0.11658189194627068 
 10/24  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0567780204532563,0.3139766249255303,0.12571072819741628,0.11162814665877113,0.1256852622397989 
 10/24  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0459290687636634,0.3263779056186024,0.1401726816810175,0.12459366983366227,0.140157145918861 
 10/24  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0313076454526658,0.3087018638430458,0.12038115041499271,0.1070716107687096,0.12037314436927853 
 10/24  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0149777424929734,1.4842572696914676,0.09409230908862598,0.08351858115774925,0.09413271083159654 
 10/24  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9983914256950417,0.2733492039925376,0.07992791158933717,0.07090475298519448,0.08017118800456219 
 10/24  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.990007993992795,0.293269398904745,0.32908660183071555,0.29234105871698776,0.329909549364337 
 10/24  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.988574734420529,0.3441384078041095,0.38604963048361609,0.3431338341724603,0.386748537721507 
 10/24  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9874012680122531,0.3207711989067057,0.35984649291665946,0.3199223209502975,0.36033413848741527 
 10/24  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,0.986156167059205,0.3477344146289553,0.3901174430744952,0.34691059638788299,0.3905278854689356 
 10/24  23:00:00,0.0,0.0,0.0,0.0,0.0,0.9873818150293402,0.33100168994333548,0.3713740939212078,0.3302980286036185,0.37169763430900157 
 10/24  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9882038357710444,0.34860763128619656,0.3911469599556012,0.34796000392809348,0.3914437367152476 
 10/25  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9872325272985226,0.37555046052362708,0.421420806962227,0.3749367532215939,0.421684604564438 
 10/25  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9889457818466586,0.37882796548721517,0.4251375127521255,0.3782801397182392,0.4253634397133801 
 10/25  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9916413397993745,0.3883944977435427,0.4359094872998301,0.38789777891050117,0.4361105832373237 
 10/25  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9928317967001231,0.43428061709351498,0.48745020304280359,0.4337936311394319,0.48764550908833356 
 10/25  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9934550601902291,0.43455677355761787,0.48778622276400127,0.43412805438101928,0.48797361650856 
 10/25  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.995273924125704,0.6146702363947677,0.46441122618494559,0.41324674697298066,0.46441279180777758 
 10/25  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.9976857520502295,1.4998752305550989,0.108143156546662,0.09624505948291952,0.10813744519370088 
 10/25  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,0.9994497380632055,0.29344803614766698,0.1024472718621033,0.09110335069718345,0.1024665628424956 
 10/25  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0033258089413886,0.28995468117913489,0.09842298995268455,0.08751757549003675,0.0984509239265447 
 10/25  10:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0070129422268333,0.3100281008601445,0.12116480484597196,0.10773874778074254,0.1212014517595404 
 10/25  11:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0077612072112444,0.3061354446449156,0.11758999452854906,0.10454821477079264,0.11762517806648654 
 10/25  12:00:00,4.781147777295552,3.6244196099503287,2.1500523556602659,3.6244196099503296,2.1500523556602659,1.008819143732947,1.4797821793688604,0.10570443668805209,0.0939560440932627,0.10574157900141496 
 10/25  13:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0134991343387039,0.28127713308172949,0.0919808147651804,0.08176095492920456,0.09201091761003975 
 10/25  14:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0202375249694116,0.2860966306169417,0.09665339433857645,0.08598235953665101,0.09663934144742276 
 10/25  15:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.021667443080091,0.2822292422142089,0.09197438021504793,0.08189459358647942,0.09195172567789976 
 10/25  16:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0148903351489927,0.2676078933743769,0.0759885999657818,0.06765982340417019,0.07596957825944373 
 10/25  17:00:00,2.8867307334614655,2.188328821102085,1.2981448185118588,2.1883288211020859,1.2981448185118588,1.0052024509073945,1.4561859505756257,0.08916081835451084,0.07928473300117062,0.08914274197032933 
 10/25  18:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0007509688506249,0.2620010687206743,0.07143015734906273,0.06346928505260052,0.07145214723259767 
 10/25  19:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0033772655151423,0.180480092875287,0.20305342399275637,0.1806361252752486,0.20307649236938397 
 10/25  20:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0028320959206499,0.18128205214805186,0.20382085137079129,0.181400967418504,0.20382545532129318 
 10/25  21:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,1.0022658164781085,0.34968002104956188,0.3930343809212096,0.34986651869696319,0.3930364167478946 
 10/25  22:00:00,0.4510516771033539,0.3419263782972008,0.2028351278924779,0.34192637829720087,0.2028351278924779,1.0025093858099415,0.317210943940987,0.35647745255432036,0.31734966310192438,0.3564792239162476 
 10/25  23:00:00,0.0,0.0,0.0,0.0,0.0,1.000116945867388,0.19312526315769716,0.21701470116790642,0.19320839570840099,0.21701432448332215 
 10/25  24:00:00,0.0,0.0,0.0,0.0,0.0,0.9991054980166255,0.2449256826829249,0.27518509792842418,0.2450258215810411,0.27518081999262086 
 10/26  01:00:00,0.0,0.0,0.0,0.0,0.0,0.9991786996831756,0.27484306174279379,0.3087654829970505,0.27494998198734196,0.30875840054919859 
 10/26  02:00:00,0.0,0.0,0.0,0.0,0.0,0.9993631820827437,0.2647484590946015,0.29740528487691589,0.2648519937586203,0.2973962594501873 
 10/26  03:00:00,0.0,0.0,0.0,0.0,0.0,0.9993622970222961,0.28011287831566558,0.31465063425463427,0.2802240559304741,0.31463816591046037 
 10/26  04:00:00,0.0,0.0,0.0,0.0,0.0,0.9978023920461467,0.243148445172886,0.27312289855004137,0.2432469057298635,0.27311003037805767 
 10/26  05:00:00,0.0,0.0,0.0,0.0,0.0,0.9973096540867142,0.20924476530324499,0.23503825104099744,0.2093329271591131,0.23502561222723684 
 10/26  06:00:00,0.9923136896273787,0.7522380322538417,0.4462372813634515,0.7522380322538419,0.4462372813634515,0.9960817970450323,0.3846528492758908,0.20229809160096128,0.1800412392447515,0.20229844092682559 
 10/26  07:00:00,1.8944170438340862,1.436090788848243,0.8519075371484072,1.4360907888482435,0.8519075371484072,0.9979094868402955,1.4681296210140734,0.04893608398087062,0.04354548162463604,0.04893754241633818 
 10/26  08:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,0.9993448727833408,0.26317106112172247,0.0654193496280514,0.058169097060949918,0.06539944342582922 
 10/26  09:00:00,9.021033542067079,6.838527565944015,4.056702557849558,6.838527565944017,4.056702557849558,1.0058387671783367,0.27082698499146837,0.0749140423041044,0.06645333121655928,0.07477983620873562 
