Date/Time,S1 OFFICE BACK:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE CORE:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE FRONT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE LEFT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly),S1 OFFICE RIGHT:Zone Infiltration Hybrid Model Air Change Rate [ach](Hourly)
 11/04  03:00:00,1.527967589,1.68500689,1.775695124,1.63173293,1.600712939
 11/04  04:00:00,1.579445596,1.754202915,1.856218502,1.69264995,1.661091432
 11/04  05:00:00,2.002875146,2.161318603,2.260177057,2.106528724,2.073348679
 11/04  06:00:00,0.12286385,0.228107991,0.233963505,0.179562355,0.164582704
 11/04  07:00:00,0,0,0,0,0
 11/04  08:00:00,0.233282567,0.501484811,0.254562335,0.278580607,0.180269053
 11/04  09:00:00,0,0.00153759,0,0,0
 11/04  10:00:00,0,0.271983155,0,0,0.003084962
 11/04  11:00:00,0.225164425,0.757325942,0,0.267060306,0.402360816
 11/04  12:00:00,0,0,0,0,0
 11/04  13:00:00,0.542936925,1.241974812,0.688111074,0.068618815,0.718370501
 11/04  14:00:00,5.787757498,4.616584753,3.091726375,2.643646754,5.732449827
 11/04  15:00:00,5.928722061,4.616924603,4.619656203,4.317805173,5.841744224
 11/04  16:00:00,1.666666667,5,6.666666667,5,3.333333333
 11/04  17:00:00,0,0,0,0,0
 11/04  18:00:00,2.949354554,2.866542999,3.25847366,3.129288111,3.007004122
 11/04  19:00:00,3.019280207,4.273240181,6.536684621,4.890408123,4.682927896
 11/04  20:00:00,0,0,0,0,0
 11/04  21:00:00,3.333333333,5,8.320988514,5,3.333333333
 11/04  22:00:00,8.333333333,10,10,10,10
 11/04  23:00:00,5.043350517,4.563460527,5.08387821,5.188437324,4.955841231
 11/04  24:00:00,0,0,0,0,0
 11/05  01:00:00,0,0.134193295,0.142646192,0.03464691,0.008654831
 11/05  02:00:00,0.020512971,0.322463945,0.596322025,0.229056255,0.066894945
 11/05  03:00:00,0.344673759,0.598166864,1.06114885,0.692335539,0.45872503
 11/05  04:00:00,2.574149788,2.69328958,3.15489767,2.924350289,2.596185745
 11/05  05:00:00,1.888420709,2.575854631,3.658855693,2.787088399,2.534514045
 11/05  06:00:00,0.160614449,0.271500092,0.556536915,0.42233143,0.21496465
 11/05  07:00:00,0,0,0,0,0
 11/05  08:00:00,1.593407307,1.661338577,1.664365324,1.628108899,1.666826285
 11/05  09:00:00,1.520247304,1.603874455,1.541677487,1.541702833,1.546379082
 11/05  10:00:00,1.585581175,1.651869801,1.567942601,1.602419942,1.585409503
 11/05  11:00:00,2.851846821,2.787327095,2.775824388,2.840156361,2.845011445
 11/05  12:00:00,1.61649034,1.626309388,1.616751876,1.619167531,1.627630062
 11/05  13:00:00,1.341587665,1.391055646,1.273258688,1.312518573,1.349477393
 11/05  14:00:00,1.157535188,1.192792922,1.152250379,1.117320686,1.165522324
 11/05  15:00:00,1.781707274,1.751923419,1.768166719,1.733829509,1.781239748
 11/05  16:00:00,3.030449399,2.981017246,2.919667835,2.797794405,3.010557516
 11/05  17:00:00,2.288391021,2.238782144,2.324719722,2.39922945,2.279894254
 11/05  18:00:00,3.687883526,3.689647314,3.698355223,3.718484825,3.680459807
 11/05  19:00:00,3.553217086,3.539434889,3.564892559,3.581883855,3.546159175
 11/05  20:00:00,3.056637596,3.043431583,3.080877686,3.099531112,3.055722163
 11/05  21:00:00,3.104165355,3.107003223,3.122635941,3.142756843,3.099397783
 11/05  22:00:00,3.303767312,3.313999574,3.311157362,3.333009674,3.293980904
 11/05  23:00:00,2.872638941,2.889630448,2.870183927,2.890120221,2.859551025
 11/05  24:00:00,0,0,0,0,0
 11/06  01:00:00,4.369893016,4.236603658,4.406296669,4.397964671,4.378850704
 11/06  02:00:00,3.023149118,3.01866151,3.027153992,3.041047926,3.017420205
 11/06  03:00:00,3.28435752,3.319750892,3.27926917,3.284329009,3.265295036
 11/06  04:00:00,3.770110384,3.814793542,3.764040997,3.763808564,3.747949255
 11/06  05:00:00,3.177884843,3.221060025,3.172046761,3.174076299,3.160678732
 11/06  06:00:00,0.515213189,0.535286928,0.516180667,0.52011093,0.511280546
 11/06  07:00:00,0.04337397,0.089737824,0.010474486,0.04838586,0
 11/06  08:00:00,0.785111045,0.871516431,0.806719525,0.785860418,0.843038904
 11/06  09:00:00,0.799272788,0.89456328,0.790859054,0.800949698,0.80575184
 11/06  10:00:00,0.730764774,0.841005302,0.586253607,0.727312223,0.694738791
 11/06  11:00:00,1.040721901,1.127379734,0.955018075,1.029578176,1.065896958
 11/06  12:00:00,0.664321235,0.78992135,0.694011298,0.649684832,0.680203928
 11/06  13:00:00,0.775551447,0.894918241,0.801412202,0.746377189,0.786683841
 11/06  14:00:00,1.009402671,1.105137584,1.059305242,0.999003593,1.021113123
 11/06  15:00:00,1.151383443,1.222612186,1.193551331,1.14591551,1.1618578
 11/06  16:00:00,1.720998187,1.807319719,1.754744321,1.703774288,1.72098578
 11/06  17:00:00,1.390648441,1.47509256,1.431686092,1.377024583,1.395744687
 11/06  18:00:00,2.814996988,2.955654459,2.866803538,2.796640676,2.821026462
 11/06  19:00:00,2.963788707,3.074688956,3.013963034,2.948573138,2.968918958
 11/06  20:00:00,2.774654428,2.875560946,2.821558059,2.76309865,2.779435286
 11/06  21:00:00,2.599472185,2.7100656,2.63575787,2.58668545,2.602502821
 11/06  22:00:00,2.372309556,2.485439671,2.404896573,2.360076836,2.375729116
 11/06  23:00:00,2.456332352,2.58221031,2.481093823,2.439630686,2.453128635
 11/06  24:00:00,0,0,0,0,0
 11/07  01:00:00,0.702576958,0.551111266,0.719286578,0.72772498,0.715067299
 11/07  02:00:00,0.020852825,0.06322697,0.033393389,0.020237894,0.022974178
 11/07  03:00:00,0,0.031554663,0,0,0
 11/07  04:00:00,0,0.015960415,0,0,0
 11/07  05:00:00,0,0,0,0,0
 11/07  06:00:00,0,0,0,0,0
 11/07  07:00:00,0,0,0,0,0
 11/07  08:00:00,0,0,0,0,0
 11/07  09:00:00,0,0,0,0,0
 11/07  10:00:00,0,0,0,0,0
 11/07  11:00:00,0,0.032962262,0,0,0
 11/07  12:00:00,0,0,0,0,0
 11/07  13:00:00,0,0.005943512,0,0,0
 11/07  14:00:00,0,0.028481889,0,0,0
 11/07  15:00:00,0.011963831,0.107859055,0.030869965,0.006750033,0.008904369
 11/07  16:00:00,0.286435316,0.391907582,0.329088214,0.2735658,0.278646111
 11/07  17:00:00,0.271586617,0.365132528,0.326938493,0.291053566,0.264099798
 11/07  18:00:00,0.090330149,0.171495583,0.128100566,0.095421348,0.084191542
 11/07  19:00:00,0,0.050106238,0.006892009,0,0
 11/07  20:00:00,0,0.001315187,0,0,0
 11/07  21:00:00,0,0.014985623,0.003348429,0,0
 11/07  22:00:00,0.038977403,0.118949774,0.076600519,0.046689929,0.031891371
 11/07  23:00:00,0.036866818,0.120455642,0.066298544,0.041310337,0.028386306
 11/07  24:00:00,1.069245763,1.180976295,1.061641818,1.056880341,1.009245771
 11/08  01:00:00,0,0,0,0,0
 11/08  02:00:00,0,0.018670697,0,0,0
 11/08  03:00:00,0,0,0,0,0
 11/08  04:00:00,0,0,0,0,0
 11/08  05:00:00,0,0,0,0,0
 11/08  06:00:00,0,0,0,0,0
 11/08  07:00:00,0,0,0,0,0
 11/08  08:00:00,0,0,0,0,0
 11/08  09:00:00,0,0,0,0,0
 11/08  10:00:00,0,0,0,0,0
 11/08  11:00:00,0,0,0,0,0
 11/08  12:00:00,0,0,0,0,0
 11/08  13:00:00,0,0.03139252,0,0,0
 11/08  14:00:00,0,0.107351152,0,0,0
 11/08  15:00:00,0.164850161,0.341503015,0.299713463,0.199653808,0.151880437
 11/08  16:00:00,0.491671377,0.553098246,0.574490411,0.51951088,0.484268445
 11/08  17:00:00,0.256522145,0.265040759,0.289758971,0.269487103,0.258831816
 11/08  18:00:00,0.034509772,0.060898747,0.069197218,0.04890187,0.034771003
 11/08  19:00:00,0,0.006742166,0.013279739,0.000306826,0
 11/08  20:00:00,0,0.000665846,0.00048204,0,0
 11/08  21:00:00,0,0,0,0,0
 11/08  22:00:00,0,0,0,0,0
 11/08  23:00:00,0,0,0,0,0
 11/08  24:00:00,1.695708381,1.487908515,1.680665053,1.693561875,1.672383601
 11/09  01:00:00,1.945233711,2.193072357,1.978172807,1.94363678,1.929318403
 11/09  02:00:00,2.191903165,2.339002923,2.215907843,2.19310896,2.180861625
 11/09  03:00:00,2.222685746,2.350725413,2.24229803,2.22348344,2.212261696
 11/09  04:00:00,2.232201102,2.356636841,2.249367867,2.231828212,2.221371948
 11/09  05:00:00,2.268236013,2.389381483,2.282248022,2.266391988,2.25683487
 11/09  06:00:00,2.099718818,2.226573578,2.114686821,2.098710959,2.088563015
 11/09  07:00:00,2.104550763,2.234234408,2.117012812,2.102272935,2.092831203
 11/09  08:00:00,0.344942165,0.437478854,0.343055573,0.346486843,0.327125825
 11/09  09:00:00,0.534480271,0.652492196,0.501934893,0.529242308,0.484864905
 11/09  10:00:00,0.817479766,0.954743139,0.766862363,0.808000395,0.782105405
 11/09  11:00:00,0.610491975,0.760574551,0.407959512,0.596412772,0.555808113
 11/09  12:00:00,0.831055045,0.984038294,0.599620429,0.807531357,0.855024069
 11/09  13:00:00,0.805769176,0.968334494,0.629413461,0.767840488,0.851059412
 11/09  14:00:00,0.93092032,1.073194983,0.889795245,0.826432399,0.999841934
 11/09  15:00:00,1.241996018,1.373287075,1.338512174,1.137027083,1.307884797
 11/09  16:00:00,1.321443606,1.429332493,1.526746529,1.29120724,1.384069843
 11/09  17:00:00,1.170192494,1.260040634,1.481492701,1.229829118,1.232220406
 11/09  18:00:00,1.184222597,1.267411558,1.566710249,1.286807608,1.231942461
 11/09  19:00:00,0.987259614,1.07111729,1.428467838,1.141597329,1.049268207
 11/09  20:00:00,2.77107747,2.920892743,3.337229725,2.998858905,2.862461066
 11/09  21:00:00,2.520112581,2.638288505,3.036479342,2.727948589,2.604576341
 11/09  22:00:00,2.456493423,2.57580756,2.923174331,2.640473278,2.532298465
 11/09  23:00:00,2.382221697,2.514496124,2.850463153,2.563674638,2.458300312
 11/09  24:00:00,2.336464952,2.485364648,2.810229669,2.516961116,2.412225634
 11/10  01:00:00,2.238386109,2.373454358,2.640741269,2.391604938,2.299998059
 11/10  02:00:00,2.316969844,2.444466002,2.651402476,2.44421051,2.367360402
 11/10  03:00:00,2.142283622,2.289500623,2.49639105,2.275578138,2.194674871
 11/10  04:00:00,2.017478052,2.2126524,2.428450257,2.163510188,2.072338418
 11/10  05:00:00,1.722516089,2.065880703,2.277338871,1.959448465,1.838116732
 11/10  06:00:00,2.085530579,2.648958153,2.845603157,2.439592788,2.228432357
 11/10  07:00:00,2.421355932,3.06241822,3.171071299,2.774632848,2.555676828
 11/10  08:00:00,0.322416073,0.059567351,0.065106133,0.219767375,0.301554956
 11/10  09:00:00,1.095307297,1.874525486,2.137353879,1.112729499,1.09051246
 11/10  10:00:00,3.120664369,2.854388008,2.921788028,3.11919447,3.103857113
 11/10  11:00:00,1.535071356,1.667734665,1.571791291,1.565776941,1.533652823
 11/10  12:00:00,1.665426399,1.726061397,1.54593981,1.670845962,1.655469098
 11/10  13:00:00,1.302731965,1.383376875,1.140617287,1.29301248,1.294545378
 11/10  14:00:00,1.296977832,1.355463927,1.222647906,1.268468088,1.29316119
 11/10  15:00:00,1.569733377,1.610670897,1.592388073,1.558570389,1.566572076
 11/10  16:00:00,1.478100626,1.494184101,1.531126854,1.479272436,1.479573442
 11/10  17:00:00,1.261023316,1.268187596,1.340857591,1.272803263,1.264145938
 11/10  18:00:00,1.207259973,1.218360653,1.301579692,1.234225039,1.209508788
 11/10  19:00:00,1.049177941,1.066719564,1.153062671,1.082616435,1.05503526
 11/10  20:00:00,2.918245075,2.972022041,3.034505697,2.956618567,2.921847607
 11/10  21:00:00,2.656543872,2.687307998,2.764392593,2.69416434,2.661794115
 11/10  22:00:00,2.622764429,2.664638832,2.713523482,2.652610305,2.625377727
 11/10  23:00:00,2.587100133,2.628112689,2.658654585,2.608811801,2.587544889
 11/10  24:00:00,2.500725861,2.543433289,2.560815263,2.518286669,2.500958016
 11/11  01:00:00,0.003515523,0.013777343,0.005887409,0.003832832,0.002984331
 11/11  02:00:00,0,0,0,0,0
 11/11  03:00:00,0,0,0,0,0
 11/11  04:00:00,0,0,0,0,0
 11/11  05:00:00,0,0,0,0,0
 11/11  06:00:00,0.000736535,0.036837571,0.001251623,0.000254869,0
 11/11  07:00:00,0,0.029106673,0,0,0
 11/11  08:00:00,0,0.010725283,0,0,0
 11/11  09:00:00,0,0,0,0,0
 11/11  10:00:00,0,0,0,0,0
 11/11  11:00:00,0,0,0,0,0
 11/11  12:00:00,0,0.015891213,0,0,0
 11/11  13:00:00,0,0.061043373,0,0,0
 11/11  14:00:00,0,0.089565888,0,0,0
 11/11  15:00:00,0.006034347,0.120909781,0.009726629,0.000150116,0.001670487
 11/11  16:00:00,0.030724051,0.131622156,0.04105466,0.016129963,0.022040395
 11/11  17:00:00,0.052700125,0.136403946,0.070049852,0.046339594,0.047135479
 11/11  18:00:00,0.036351588,0.113794759,0.055365073,0.038317475,0.031309884
 11/11  19:00:00,0,0,0,0,0
 11/11  20:00:00,0,0,0,0,0
 11/11  21:00:00,0,0,0,0,0
 11/11  22:00:00,0,0,0,0,0
 11/11  23:00:00,0,0.002994462,0,0,0
 11/11  24:00:00,0,0.030436475,0,0,0
 11/12  01:00:00,2.726343737,2.891184272,2.705221618,2.701178172,2.699177506
 11/12  02:00:00,2.429965574,2.554174144,2.422720692,2.416951809,2.412704585
 11/12  03:00:00,2.401540021,2.522040509,2.394681152,2.388758342,2.384934606
 11/12  04:00:00,2.36670243,2.490236935,2.359365197,2.353471599,2.349903096
 11/12  05:00:00,2.370216885,2.498746306,2.362558863,2.356149937,2.35302692
 11/12  06:00:00,1.98502319,2.107231549,1.982806787,1.977203768,1.972379567
 11/12  07:00:00,1.979801463,2.114223244,1.976720479,1.970283783,1.966162938
 11/12  08:00:00,0.178066883,0.261507526,0.150056479,0.175688775,0.129730804
 11/12  09:00:00,0.488854413,0.637751829,0.435021092,0.476048625,0.428946486
 11/12  10:00:00,0.344624211,0.553411295,0.283313568,0.324126471,0.319989935
 11/12  11:00:00,0.400728846,0.660439394,0.314344025,0.373810932,0.424723161
 11/12  12:00:00,0.521499028,0.827156963,0.462251396,0.480988144,0.61605156
 11/12  13:00:00,0.626190995,0.941580503,0.621267572,0.572307964,0.760853116
 11/12  14:00:00,0.783706399,1.111907101,0.860606676,0.682196788,0.951098562
 11/12  15:00:00,1.119083672,1.399530527,1.295126121,1.017201265,1.291779727
 11/12  16:00:00,1.111278429,1.344531564,1.379298485,1.069221683,1.264521771
 11/12  17:00:00,1.291198437,1.425205261,1.50195239,1.25038456,1.403614834
 11/12  18:00:00,0.967527472,1.118370221,1.241313876,1.035434563,1.064776843
 11/12  19:00:00,0.877958385,0.996828885,1.154033468,0.956590759,0.966670988
 11/12  20:00:00,2.651610986,2.835771454,3.007032952,2.764502578,2.752674458
 11/12  21:00:00,2.332571517,2.497396793,2.675099306,2.453805447,2.440965275
 11/12  22:00:00,2.285380824,2.454957056,2.596946833,2.393433885,2.382773625
 11/12  23:00:00,2.253511173,2.425825608,2.534630737,2.349935287,2.341591925
 11/12  24:00:00,2.15255732,2.331312871,2.419592308,2.241584372,2.235113512
 11/13  01:00:00,2.178432099,2.338100432,2.393355732,2.250194716,2.241151459
 11/13  02:00:00,2.156199714,2.318681513,2.351475779,2.219902709,2.211363767
 11/13  03:00:00,2.199580749,2.354988228,2.364683617,2.253328794,2.244700929
 11/13  04:00:00,2.337613299,2.464729236,2.456370364,2.377081292,2.368870117
 11/13  05:00:00,2.292917688,2.404606876,2.391792483,2.325720904,2.318440894
 11/13  06:00:00,2.133261985,2.26167522,2.247361472,2.169635369,2.164152707
 11/13  07:00:00,2.115402982,2.25747325,2.221107506,2.147102772,2.141320231
 11/13  08:00:00,0.352176956,0.468978284,0.417191026,0.372871102,0.360753015
 11/13  09:00:00,0.806080634,0.971006899,0.845905186,0.826414494,0.784409783
 11/13  10:00:00,0.803175876,0.994715593,0.751086396,0.811219158,0.740774283
 11/13  11:00:00,1.024136903,1.204275253,0.968257376,1.022939735,0.995002284
 11/13  12:00:00,0.994581036,1.159850337,1.020919867,0.990804224,1.01523287
 11/13  13:00:00,1.074714879,1.193497812,1.117651993,1.069067678,1.108763211
 11/13  14:00:00,0.993114297,1.097498151,1.044082921,0.984789487,1.031183205
 11/13  15:00:00,0.977386469,1.074718123,1.017632368,0.956852099,1.013420786
 11/13  16:00:00,1.255311388,1.329071549,1.254807502,1.191345896,1.283625797
 11/13  17:00:00,1.236634205,1.291250359,1.249115929,1.177555971,1.260562344
 11/13  18:00:00,0.926655872,0.987584329,0.978902751,0.957974054,0.944997667
 11/13  19:00:00,0.947694776,1.012861892,1.008290194,0.984848951,0.959215728
 11/13  20:00:00,2.688969178,2.793187376,2.77834949,2.76128069,2.707809704
 11/13  21:00:00,2.405380418,2.481111657,2.490602245,2.480424042,2.425091961
 11/13  22:00:00,2.379459252,2.460801675,2.452575601,2.443380418,2.394564857
 11/13  23:00:00,2.299251322,2.385597097,2.365785811,2.356652688,2.312296026
 11/13  24:00:00,2.233925638,2.328262094,2.296414476,2.28697625,2.244952446
 11/14  01:00:00,0,0,0,0,0
 11/14  02:00:00,0,0,0,0,0
 11/14  03:00:00,0,0,0,0,0
 11/14  04:00:00,0,0,0,0,0
 11/14  05:00:00,0,0,0,0,0
 11/14  06:00:00,0,0.005954413,0,0,0
 11/14  07:00:00,0,0.00149446,0,0,0
 11/14  08:00:00,0,0,0,0,0
 11/14  09:00:00,0,0,0,0,0
 11/14  10:00:00,0,0,0,0,0
 11/14  11:00:00,0,0,0,0,0
 11/14  12:00:00,0,0.044688796,0,0,0
 11/14  13:00:00,0,0.309660368,0.004562098,0,0.26269439
 11/14  14:00:00,0.065303467,0.679200227,0.213124081,0,0.805636102
 11/14  15:00:00,0.463540889,1.007401089,0.791897068,0.007971219,1.206454004
 11/14  16:00:00,0.993575056,1.368326029,1.456496774,0.42322137,1.634901225
 11/14  17:00:00,0.830142627,1.015655823,1.620261623,0.868887345,1.180094924
 11/14  18:00:00,0.573990479,0.694761575,1.372735864,0.811687573,0.800736931
 11/14  19:00:00,0.375577547,0.46608975,1.076418786,0.654260795,0.575523017
 11/14  20:00:00,0,0.007304623,0.493464331,0.15439745,0.063197439
 11/14  21:00:00,0,0,0.453078301,0.135505058,0.026985325
 11/14  22:00:00,0,0,0.338187692,0.076078908,0.000602313
 11/14  23:00:00,0,0.001484344,0.227277215,0.04975416,0.005828601
 11/14  24:00:00,0.004141689,0.040145144,0.242375079,0.097292156,0.053632299
 11/15  01:00:00,0,0.001419803,0.188334489,0.048802366,0.008738749
 11/15  02:00:00,0,0,0.118185074,0.014034646,0
 11/15  03:00:00,0.001641588,0.021408966,0.123491295,0.036735587,0.015269757
 11/15  04:00:00,0,4.13E-05,0.086580693,0.006950739,0
 11/15  05:00:00,0,0,0.057219192,0,0
 11/15  06:00:00,0.001150842,0.021504974,0.081350067,0.011488937,0.00564983
 11/15  07:00:00,0,0.00301964,0.041285941,0,0
 11/15  08:00:00,0,0,0.002250345,0,0
 11/15  09:00:00,0,0,0,0,0
 11/15  10:00:00,0,0,0,0,0
 11/15  11:00:00,0,0,0,0,0
 11/15  12:00:00,0,0,0,0,0
 11/15  13:00:00,0,0.617430858,0.068656711,0,1.106574058
 11/15  14:00:00,0,2.352818797,0.750466647,0,1.325150704
 11/15  15:00:00,0,0,1.876846889,0,0
 11/15  16:00:00,0,0,3.712226817,0,0
 11/15  17:00:00,1.481406242,2.02168169,2.873091399,2.333718066,2.511183927
 11/15  18:00:00,1.137135028,1.157425672,2.061636309,1.51448275,1.459587253
 11/15  19:00:00,0,0.005578831,0.773482326,0.315553989,0.195835975
 11/15  20:00:00,0,0,0.600341478,0.259858273,0.131413382
 11/15  21:00:00,0,0,0.487791433,0.191177746,0.075983794
 11/15  22:00:00,0,0,0.398816416,0.130627633,0.032529389
 11/15  23:00:00,0,0,0.312967323,0.08403669,0.006046378
 11/15  24:00:00,0,0,0.250420366,0.063820834,0.001985008
 11/16  01:00:00,2.618534221,2.777937304,3.187771333,2.920948954,2.810157575
 11/16  02:00:00,2.278912653,2.399885642,2.864196652,2.59166983,2.480937926
 11/16  03:00:00,2.311519759,2.429654347,2.807812504,2.574199436,2.476620915
 11/16  04:00:00,2.287176468,2.405653423,2.729309556,2.520854143,2.431151868
 11/16  05:00:00,2.271506574,2.394931968,2.672635429,2.484613044,2.398707882
 11/16  06:00:00,2.676362256,2.813194059,3.059747045,2.879108981,2.794804955
 11/16  07:00:00,2.63334132,2.784063522,2.981443225,2.817778136,2.734974588
 11/16  08:00:00,0.769200489,0.857273324,0.898230585,0.892556026,0.695681399
 11/16  09:00:00,1.074858462,1.168813812,1.105160247,1.164424472,0.981298633
 11/16  10:00:00,1.968576103,2.030423854,1.724273807,1.983987149,1.7993948
 11/16  11:00:00,1.75772474,1.880772394,1.365374974,1.760147006,1.724894382
 11/16  12:00:00,2.420067445,6.905792588,4.159723958,3.134714739,4.678672068
 11/16  13:00:00,0,8.56077404,5.429019058,0,0
 11/16  14:00:00,0,6.16129663,6.153884139,0,2.998837174
 11/16  15:00:00,0,5,9.242045653,0,0
 11/16  16:00:00,4.975813474,7.867540179,6.526886099,7.420784957,7.75435221
 11/16  17:00:00,6.587004779,4.636382965,4.300274124,4.996963383,5.805254878
 11/16  18:00:00,4.947577223,4.079250707,3.835480946,4.336485112,4.48741577
 11/16  19:00:00,2.817157742,2.634989225,2.597938765,2.752604832,2.771178121
 11/16  20:00:00,4.555277402,4.389808596,4.415342195,4.544140193,4.535119928
 11/16  21:00:00,3.639129975,3.564409482,3.622896108,3.658765278,3.653932475
 11/16  22:00:00,3.123090247,3.077418454,3.151133014,3.149886124,3.151055675
 11/16  23:00:00,2.928824605,2.879856842,2.951311569,2.951207513,2.953996267
 11/16  24:00:00,2.786526337,2.745755322,2.802675539,2.802879048,2.806130567
 11/17  01:00:00,2.57169345,2.545348234,2.564022176,2.575106078,2.577652133
 11/17  02:00:00,2.554634394,2.533715224,2.541450091,2.553935866,2.557205079
 11/17  03:00:00,2.521235366,2.516970753,2.502587585,2.51708306,2.521155527
 11/17  04:00:00,2.485103314,2.497826699,2.461660904,2.477545669,2.482208105
 11/17  05:00:00,2.462394464,2.49320319,2.434255847,2.451084238,2.455996665
 11/17  06:00:00,2.413098575,2.450323733,2.400849264,2.408310333,2.413952015
 11/17  07:00:00,2.380266653,2.428287148,2.364575981,2.372959205,2.377604083
 11/17  08:00:00,0.518347828,0.547626016,0.501324423,0.513101542,0.510405884
 11/17  09:00:00,0.757196364,0.804911242,0.736497779,0.756527207,0.742588715
 11/17  10:00:00,0.878455984,0.956127465,0.78406548,0.869559366,0.828272291
 11/17  11:00:00,0.714772744,0.810538893,0.553471336,0.698368403,0.677674902
 11/17  12:00:00,0.919874358,1.027936162,0.733451106,0.894831002,0.935758622
 11/17  13:00:00,0.901013817,1.009742875,0.757195578,0.870393127,0.936737031
 11/17  14:00:00,0.863271913,0.990789119,0.803856233,0.782326649,0.909141442
 11/17  15:00:00,1.036248446,1.1623687,1.049429263,0.931047313,1.081797092
 11/17  16:00:00,1.100443935,1.205679089,1.219921592,1.036258621,1.142673684
 11/17  17:00:00,0.976165896,1.063733651,1.18402031,1.009898903,1.011727834
 11/17  18:00:00,0.947215448,1.061909891,1.206069541,1.007970769,0.962659114
 11/17  19:00:00,0.803355962,0.916860627,1.067611162,0.898971469,0.829009549
 11/17  20:00:00,2.565579888,2.738784352,2.883987616,2.696341622,2.597660137
 11/17  21:00:00,2.30753788,2.453752062,2.605161872,2.430663034,2.33818863
 11/17  22:00:00,2.274117768,2.425607906,2.538098191,2.380204527,2.298877623
 11/17  23:00:00,2.249649607,2.399736105,2.478948022,2.33962606,2.269402055
 11/17  24:00:00,2.199257151,2.345458974,2.402260916,2.27756441,2.215561738
 11/18  01:00:00,2.369162513,2.520462404,2.516080245,2.423432805,2.370033515
 11/18  02:00:00,2.311021723,2.470001652,2.450119307,2.361397939,2.310250778
 11/18  03:00:00,2.324906521,2.490357005,2.449386938,2.368192084,2.320163494
 11/18  04:00:00,2.297378767,2.466485489,2.408571701,2.335043762,2.290446257
 11/18  05:00:00,2.306687907,2.476753213,2.403581639,2.338044318,2.296968181
 11/18  06:00:00,1.963090561,2.13186102,2.082815932,2.004483856,1.963237478
 11/18  07:00:00,2.029212157,2.201150146,2.128794374,2.06146493,2.024706672
 11/18  08:00:00,0.260502529,0.368207197,0.30691479,0.284528675,0.256149861
 11/18  09:00:00,0.408305149,0.569059887,0.448292188,0.428716442,0.360353013
 11/18  10:00:00,0.53297786,0.743983859,0.439420527,0.544262147,0.429654281
 11/18  11:00:00,0.315060276,0.59205216,0.205654325,0.318975788,0.281781786
 11/18  12:00:00,0.600989464,0.907930594,0.451478622,0.588064889,0.65819419
 11/18  13:00:00,0.636493708,0.949476789,0.560491376,0.605870223,0.735489321
 11/18  14:00:00,0.726795665,1.016966848,0.761249729,0.604175932,0.839805571
 11/18  15:00:00,1.066378048,1.308896845,1.183699677,0.920562542,1.169073037
 11/18  16:00:00,1.199714936,1.405090293,1.501554265,1.180434858,1.297215427
 11/18  17:00:00,1.045510425,1.215994643,1.446880594,1.124783863,1.132193735
 11/18  18:00:00,1.070783103,1.209841135,1.48993075,1.182297231,1.134322353
 11/18  19:00:00,0.888254376,1.018406833,1.330792469,1.027241249,0.944477382
 11/18  20:00:00,2.577517803,2.787367412,3.146871349,2.79094938,2.669954201
 11/18  21:00:00,2.278570229,2.464064468,2.833122729,2.489206021,2.375723381
 11/18  22:00:00,2.222930223,2.40887136,2.732413422,2.411408974,2.311142279
 11/18  23:00:00,2.179187122,2.372028778,2.660098169,2.354734243,2.262888944
 11/18  24:00:00,2.164662978,2.350998242,2.599421751,2.321814154,2.240382441
 11/19  01:00:00,2.24889937,2.413892865,2.58499314,2.371600558,2.303538211
 11/19  02:00:00,2.198225801,2.369196666,2.521636746,2.31442862,2.249594468
 11/19  03:00:00,2.203252295,2.378096174,2.499986851,2.308274855,2.248214843
 11/19  04:00:00,2.199704929,2.374952487,2.464578954,2.292211602,2.237918031
 11/19  05:00:00,2.156469848,2.340772764,2.40444828,2.24091639,2.189382262
 11/19  06:00:00,2.041128058,2.245890523,2.315374144,2.128352128,2.076318889
 11/19  07:00:00,2.10813054,2.303242742,2.330394481,2.179132588,2.135273204
 11/19  08:00:00,0.392242428,0.502235947,0.517616263,0.438363958,0.408633033
 11/19  09:00:00,0.888804063,1.000773399,0.987809107,0.917797498,0.897184806
 11/19  10:00:00,0.719394709,0.865691568,0.804571486,0.744416775,0.721699923
 11/19  11:00:00,0.745768242,0.906956163,0.806371544,0.763665417,0.742995625
 11/19  12:00:00,0.858971971,1.014798959,0.896783683,0.86874432,0.855098967
 11/19  13:00:00,0.892142614,1.035244701,0.929994398,0.896717787,0.887861313
 11/19  14:00:00,0.895183783,1.019993894,0.925863507,0.895011823,0.890912082
 11/19  15:00:00,1.014166698,1.113804866,1.048925246,1.012839541,1.009574226
 11/19  16:00:00,0.943036511,1.025262745,0.974416485,0.940350685,0.939574568
 11/19  17:00:00,1.017512592,1.075338467,1.029137688,1.018333732,1.014977344
 11/19  18:00:00,0.794124352,0.876678481,0.799375461,0.79639897,0.794010525
 11/19  19:00:00,0.762292663,0.851408061,0.762285954,0.755892133,0.753395374
