S1 OFFICE BACK:Zone Hybrid Model People Count,S1 OFFICE CORE:Zone Hybrid Model People Count,S1 OFFICE FRONT:Zone Hybrid Model People Count,S1 OFFICE LEFT:Zone Hybrid Model People Count,S1 OFFICE RIGHT:Zone Hybrid Model People Count,S1 OFFICE BACK:Zone People Occupant Count,S1 OFFICE CORE:Zone People Occupant Count,S1 OFFICE FRONT:Zone People Occupant Count,S1 OFFICE LEFT:Zone People Occupant Count,S1 OFFICE RIGHT:Zone People Occupant Count,,,,,
0.22,0.8,0.22,0.14,0.14,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.56,2.02,0.56,0.35,0.35,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.62,2.23,0.62,0.39,0.39,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.29,1.03,0.29,0.18,0.18,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.48,1.74,0.49,0.3,0.3,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.41,1.48,0.41,0.26,0.26,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.11,0.38,0.11,0.07,0.07,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.21,0.75,0.21,0.13,0.13,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.09,0.31,0.09,0.05,0.05,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.2,0.72,0.2,0.13,0.12,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
4.39,15.73,4.38,2.74,2.73,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
4.94,17.71,4.93,3.09,3.08,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
5.39,19.34,5.39,3.37,3.36,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
4.88,17.51,4.87,3.05,3.04,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
4.81,17.26,4.8,3.01,3,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
5.13,18.42,5.13,3.21,3.21,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,,,,,
10.41,37.39,10.41,6.51,6.51,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
10.1,36.25,10.09,6.32,6.31,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
8.36,30.03,8.36,5.23,5.23,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
8.63,30.98,8.62,5.4,5.39,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
8.42,30.25,8.41,5.27,5.27,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
7.73,27.76,7.72,4.84,4.84,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
1.77,6.33,1.75,1.11,1.11,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
2.31,8.3,2.3,1.45,1.45,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
3.97,14.27,3.96,2.49,2.49,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
3.53,12.7,3.52,2.21,2.22,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
3.68,13.22,3.67,2.3,2.31,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
3.2,11.49,3.18,2,2.01,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,,,,,
0.38,1.4,0.38,0.24,0.24,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
0.97,3.51,0.96,0.61,0.62,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
2.09,7.54,2.09,1.31,1.32,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
1.71,6.17,1.71,1.07,1.08,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
2.34,8.42,2.33,1.46,1.47,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
1.56,5.62,1.56,0.98,0.99,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,,,,,
0,0.13,0,0,0,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
5.93,21.34,5.92,3.71,3.71,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
3.9,14.03,3.89,2.44,2.44,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
4.34,15.63,4.34,2.71,2.72,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
4.98,17.91,4.97,3.11,3.12,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
4.46,16.04,4.45,2.78,2.79,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,,,,,
3.64,13.1,3.64,2.27,2.28,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.63,16.66,4.63,2.89,2.9,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.67,16.83,4.67,2.92,2.93,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.39,15.79,4.39,2.74,2.75,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.8,17.27,4.8,3,3,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
4.09,14.75,4.1,2.55,2.56,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,,,,,
10.18,36.6,10.18,6.37,6.37,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
8.46,30.43,8.46,5.29,5.29,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
7.67,27.57,7.67,4.8,4.8,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
8.01,28.82,8.02,5.01,5.01,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
7.6,27.32,7.6,4.75,4.75,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
7.66,27.54,7.66,4.79,4.79,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,,,,,
0,0,0,0,0,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0,0,0,0,0,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0.68,2.5,0.69,0.43,0.43,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0,0,0,0,0,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0.6,2.19,0.6,0.38,0.38,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0.54,1.96,0.54,0.34,0.34,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.46,1.64,0.46,0.29,0.29,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.06,0.23,0.06,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.8,2.86,0.8,0.5,0.5,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.94,3.37,0.94,0.59,0.59,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.36,1.29,0.36,0.22,0.22,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.35,1.24,0.35,0.22,0.22,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.4,1.44,0.4,0.25,0.25,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0.07,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.9,3.23,0.9,0.56,0.56,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.48,1.74,0.48,0.3,0.3,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.43,1.53,0.43,0.27,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.12,0.44,0.12,0.08,0.08,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.12,0.43,0.12,0.08,0.08,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,,,,,
10.41,37.39,10.41,6.51,6.51,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,,,,,
10.41,37.39,10.41,6.51,6.51,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,,,,,
8.93,32.07,8.93,5.59,5.57,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,,,,,
9.74,34.98,9.74,6.09,6.08,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,,,,,
9.29,33.39,9.29,5.82,5.8,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,,,,,
8.56,30.75,8.55,5.36,5.34,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,,,,,
6.7,24.08,6.7,4.19,4.18,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,,,,,
6.68,24,6.67,4.18,4.17,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,,,,,
6.59,23.67,6.58,4.12,4.11,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,,,,,
6.43,23.12,6.42,4.03,4.02,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,,,,,
6.6,23.71,6.59,4.13,4.12,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,,,,,
6.47,23.24,6.46,4.05,4.04,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,,,,,
4.29,15.43,4.28,2.69,2.68,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
4.76,17.1,4.75,2.98,2.98,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
5.02,18.05,5.01,3.15,3.15,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
4.95,17.8,4.94,3.1,3.11,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
5.39,19.36,5.37,3.37,3.38,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
5.2,18.69,5.19,3.26,3.26,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
0,0,0,0,0,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015,,,,,
0.61,2.2,0.6,0.38,0.39,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015,,,,,
1.42,5.11,1.41,0.89,0.9,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015,,,,,
2.2,7.92,2.19,1.38,1.39,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015,,,,,
1.41,5.06,1.4,0.88,0.89,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015,,,,,
2.04,7.35,2.03,1.28,1.28,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015,,,,,
5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
4.45,15.99,4.44,2.78,2.79,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
6.18,22.24,6.18,3.87,3.87,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
5.29,19.03,5.28,3.31,3.31,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
5.23,18.82,5.22,3.27,3.27,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
5.25,18.87,5.24,3.28,3.28,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
5.96,21.45,5.96,3.73,3.73,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,,,,,
7.41,26.66,7.41,4.63,4.64,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,,,,,
6.52,23.44,6.51,4.07,4.08,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,,,,,
6.46,23.24,6.46,4.03,4.04,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,,,,,
7.03,25.31,7.03,4.39,4.4,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,,,,,
6.24,22.45,6.24,3.89,3.9,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,,,,,
6.8,24.48,6.8,4.24,4.26,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,,,,,
3.67,13.22,3.67,2.28,2.3,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,,,,,
4.34,15.63,4.34,2.7,2.72,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,,,,,
4.87,17.53,4.87,3.03,3.05,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,,,,,
4.84,17.43,4.84,3.02,3.03,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,,,,,
4.96,17.86,4.96,3.09,3.11,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,,,,,
4.7,16.93,4.71,2.93,2.94,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,,,,,
0,0,0,0,0,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,,,,,
0.78,2.85,0.78,0.48,0.49,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,,,,,
2.38,8.59,2.38,1.48,1.49,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,,,,,
1.83,6.62,1.83,1.14,1.15,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,,,,,
1.78,6.44,1.78,1.11,1.11,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,,,,,
2.36,8.51,2.36,1.47,1.48,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,,,,,
0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.7,2.52,0.7,0.44,0.44,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.08,3.89,1.08,0.68,0.68,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.37,1.35,0.37,0.23,0.23,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.41,1.48,0.41,0.26,0.26,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.49,1.75,0.49,0.3,0.3,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.45,1.62,0.45,0.28,0.28,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.34,1.24,0.34,0.21,0.21,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.09,0.34,0.1,0.06,0.06,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.98,3.52,0.98,0.61,0.61,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,,,,,
0.14,0.52,0.14,0.09,0.09,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0.11,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0,0,0,0,0,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
0.55,1.97,0.55,0.34,0.34,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,,,,,
