Uncalibrated_Electricity_J,Uncalibrated_Gas_J,Target_Electricity_J,Target_Gas_J,,,,,,,,
43290490.23,0,43143012.89,0,147477.34,0,,,,,,
40552460.76,0,40436066.03,0,116394.73,0,,,,,,
46557418.57,0,46414284.13,0,143134.44,0,,,,,,
47903351.99,0,47741796.38,0,161555.61,0,,,,,,
48686316.59,0,48519334.07,0,166982.52,0,,,,,,
48014701.25,0,47841006.28,0,173694.97,0,,,,,,
31959340.82,0,32067640.39,0,-108299.57,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
10827457.96,0,10827457.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
10077457.96,0,10077457.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
36784300.96,0,35200713.11,0,1583587.85,0,,,,,,
35753492.34,0,35375032.9,0,378459.44,0,,,,,,
40698370.15,0,40835394.03,0,-137023.88,0,,,,,,
40085226.37,0,40022584.59,0,62641.78,0,,,,,,
42064775.99,0,41858308.92,0,206467.07,0,,,,,,
43973392.67,0,43822378.14,0,151014.53,0,,,,,,
41761266.1,0,41597526.21,0,163739.89,0,,,,,,
48040481.93,0,47867960.18,0,172521.75,0,,,,,,
49675976.06,0,49492506.5,0,183469.56,0,,,,,,
50350771.6,0,50161276.03,0,189495.57,0,,,,,,
49603536.23,0,49410134.5,0,193401.73,0,,,,,,
32995367.88,0,33109618.93,0,-114251.05,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
31965074.47,0,30585572.26,0,1379502.21,0,,,,,,
30777736.04,0,30699365.36,0,78370.68,0,,,,,,
39895974.45,0,39917937.68,0,-21963.23,0,,,,,,
39907095.21,0,39893562.22,0,13532.99,0,,,,,,
40385985.89,0,40141369.63,0,244616.26,0,,,,,,
40539610.35,0,40286550.51,0,253059.84,0,,,,,,
37269864.09,0,37240116.93,0,29747.16,0,,,,,,
42071400.99,0,41873512.47,0,197888.52,0,,,,,,
43988917.87,0,43809053.7,0,179864.17,0,,,,,,
44040405.09,0,43848953.57,0,191451.52,0,,,,,,
42976068.3,0,42803563.88,0,172504.42,0,,,,,,
30009547.16,0,30017563.4,0,-8016.24,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15439427.41,0,15439427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
26840378.24,0,26396764.17,0,443614.07,0,,,,,,
26821356.19,0,26726000.12,0,95356.07,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
40001442.16,0,40028092.1,0,-26649.94,0,,,,,,
40423804.24,0,40383682.32,0,40121.92,0,,,,,,
37449164.96,0,37331935.57,0,117229.39,0,,,,,,
41283191.44,0,41136215.52,0,146975.92,0,,,,,,
41698800.03,0,41484198.14,0,214601.89,0,,,,,,
42081599.7,0,41801336.61,0,280263.09,0,,,,,,
41869790.26,0,41640237.96,0,229552.3,0,,,,,,
29870891.96,0,29872152.25,0,-1260.29,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
26376983.45,0,26265684.19,0,111299.26,0,,,,,,
27252889.9,0,27138529.32,0,114360.58,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
41461121.13,0,41417354.49,0,43766.64,0,,,,,,
44507455.68,0,44388802.51,0,118653.17,0,,,,,,
47942587.01,0,47771519.84,0,171067.17,0,,,,,,
45623838.15,0,45429336.13,0,194502.02,0,,,,,,
51456113.62,0,51280937.85,0,175175.77,0,,,,,,
51035099.21,0,50844878.14,0,190221.07,0,,,,,,
49895746.79,0,49690876.81,0,204869.98,0,,,,,,
48991274.11,0,48774421.16,0,216852.95,0,,,,,,
33513068.16,0,33715035.07,0,-201966.91,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
26265684.19,0,26265684.19,0,0,0,,,,,,
27182264.87,0,27097612.35,0,84652.52,0,,,,,,
40007549.25,0,40079485.96,0,-71936.71,0,,,,,,
41071070.45,0,41149666.63,0,-78596.18,0,,,,,,
43814608.64,0,43740906.68,0,73701.96,0,,,,,,
45927935.53,0,45761619.19,0,166316.34,0,,,,,,
43078904.25,0,42858188.2,0,220716.05,0,,,,,,
48783064.41,0,48609206.7,0,173857.71,0,,,,,,
49114060.92,0,48921824.39,0,192236.53,0,,,,,,
48762335.35,0,48552783.95,0,209551.4,0,,,,,,
48221241.18,0,47997805.61,0,223435.57,0,,,,,,
32999320.38,0,33192741.08,0,-193420.7,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
11057857.96,0,11057857.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
11057857.96,0,11057857.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
11057857.96,0,11057857.96,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
8116657.962,0,8116657.962,0,0,0,,,,,,
11057857.96,0,11057857.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
28158056.85,0,27067438.84,0,1090618.01,0,,,,,,
27982630.64,0,27771091.91,0,211538.73,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
37164104.04,0,37164104.04,0,0,0,,,,,,
39975916.17,0,39929064.14,0,46852.03,0,,,,,,
40317145.61,0,40171138.05,0,146007.56,0,,,,,,
40356298.47,0,40229727.66,0,126570.81,0,,,,,,
43202313.79,0,43078795.57,0,123518.22,0,,,,,,
33899183.42,0,33893063.27,0,6120.15,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
24611899.67,0,23989289.36,0,622610.31,0,,,,,,
25803367.65,0,25660625.89,0,142741.76,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39985218.16,0,39958481.86,0,26736.3,0,,,,,,
37315751.98,0,37252348.08,0,63403.9,0,,,,,,
41376574.16,0,41142883.35,0,233690.81,0,,,,,,
41915880.72,0,41633083.15,0,282797.57,0,,,,,,
41824523.62,0,41550932.8,0,273590.82,0,,,,,,
44305533.67,0,44121919.28,0,183614.39,0,,,,,,
33792491.96,0,33792491.96,0,0,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
23392369.88,0,23324484.19,0,67885.69,0,,,,,,
24969424.21,0,24824563.87,0,144860.34,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39955734.82,0,39978933.4,0,-23198.58,0,,,,,,
41442169.48,0,41407685.91,0,34483.57,0,,,,,,
43753334.76,0,43605379.96,0,147954.8,0,,,,,,
39833219.89,0,39652537.76,0,180682.13,0,,,,,,
44757045.68,0,44546314,0,210731.68,0,,,,,,
44672731.21,0,44457473.52,0,215257.69,0,,,,,,
44533250.91,0,44310073.98,0,223176.93,0,,,,,,
47278615.31,0,47045908.52,0,232706.79,0,,,,,,
34511781.41,0,34653544.1,0,-141762.69,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
23324484.19,0,23324484.19,0,0,0,,,,,,
24146688.08,0,24146688.08,0,0,0,,,,,,
40021821.41,0,40133111.04,0,-111289.63,0,,,,,,
40474965.18,0,40517046.85,0,-42081.67,0,,,,,,
42653330.03,0,42329478.04,0,323851.99,0,,,,,,
44705382.91,0,44333121.09,0,372261.82,0,,,,,,
41838706.57,0,41639149.81,0,199556.76,0,,,,,,
48121263.24,0,47960861.02,0,160402.22,0,,,,,,
47989183.23,0,47818381.92,0,170801.31,0,,,,,,
46504626.37,0,46325962.63,0,178663.74,0,,,,,,
47719644.35,0,47532684.04,0,186960.31,0,,,,,,
34101199.39,0,34161894.86,0,-60695.47,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
17222092.4,0,17222092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
42835645.41,4723576.148,39174567.67,4194113.556,3661077.74,529462.592,,,,,,
40148065.55,0,40204952.99,0,-56887.44,0,,,,,,
46390817.46,0,47316454.42,0,-925636.96,0,,,,,,
44818716.64,0,45836067.54,0,-1017350.9,0,,,,,,
43772901.51,0,44567191.56,0,-794290.05,0,,,,,,
43148578.79,0,44279287.78,0,-1130708.99,0,,,,,,
44748548.42,0,44895479.88,0,-146931.46,0,,,,,,
42491062.38,0,42600253.7,0,-109191.32,0,,,,,,
42259065.84,0,42371502.31,0,-112436.47,0,,,,,,
42673271.76,0,42822014.06,0,-148742.3,0,,,,,,
46324136.7,0,46457261.1,0,-133124.4,0,,,,,,
44397318.85,0,44162026.95,0,235291.9,0,,,,,,
35958321.85,0,35397999.82,0,560322.03,0,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
12938257.96,0,12938257.96,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
11957857.96,0,11957857.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
12938257.96,0,12938257.96,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
9016657.962,0,9016657.962,0,0,0,,,,,,
12938257.96,0,12938257.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
60646713.27,36611137.04,60086172.83,31146272.5,560540.44,5464864.54,,,,,,
55611379.84,16507992.57,55120062.03,16048911.39,491317.81,459081.18,,,,,,
54569714.16,0,55035261.85,0,-465547.69,0,,,,,,
47232201.9,0,47770528.57,0,-538326.67,0,,,,,,
43480281.53,0,43995244.29,0,-514962.76,0,,,,,,
41214691.52,0,41686190.07,0,-471498.55,0,,,,,,
41866230.46,0,42141175.21,0,-274944.75,0,,,,,,
40485718.79,0,40556175.6,0,-70456.81,0,,,,,,
40427269.83,0,40538032.02,0,-110762.19,0,,,,,,
41960203.8,0,42119138.82,0,-158935.02,0,,,,,,
46609679.64,0,46814234.92,0,-204555.28,0,,,,,,
43434429.68,0,43306440.05,0,127989.63,0,,,,,,
35169974.26,0,34686069.31,0,483904.95,0,,,,,,
19652831.29,0,19652831.29,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
17672092.4,0,17672092.4,0,0,0,,,,,,
15889427.41,0,15889427.41,0,0,0,,,,,,
14899057.96,0,14899057.96,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
50521257.5,5719704.56,48103654.86,4637212.848,2417602.64,1082491.712,,,,,,
43384381.34,1023767.976,42900270.19,894721.2658,484111.15,129046.7102,,,,,,
43775464.93,0,44017050.84,0,-241585.91,0,,,,,,
41184166.68,0,41405245.31,0,-221078.63,0,,,,,,
40871039.7,0,40880360.7,0,-9321,0,,,,,,
41976658.41,0,41896284.45,0,80373.96,0,,,,,,
37907735.54,0,37869774.24,0,37961.3,0,,,,,,
42723372.64,0,42682441.03,0,40931.61,0,,,,,,
42429384.66,0,42371850.85,0,57533.81,0,,,,,,
41666551.5,0,41607001.13,0,59550.37,0,,,,,,
44094342,0,44060344.15,0,33997.85,0,,,,,,
34514239.52,0,34469022.3,0,45217.22,0,,,,,,
27116676.6,0,26991345.81,0,125330.79,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18733023.9,0,18733023.9,0,0,0,,,,,,
31442988.53,0,29990679.7,0,1452308.83,0,,,,,,
28873455.81,0,28736742.61,0,136713.2,0,,,,,,
39938219.81,0,39996882.53,0,-58662.72,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
40216086.75,0,40141371.82,0,74714.93,0,,,,,,
41618288.83,0,41443293.68,0,174995.15,0,,,,,,
37179304.36,0,37164104.04,0,15200.32,0,,,,,,
40792171.39,0,40620105.26,0,172066.13,0,,,,,,
41092366.01,0,40945585.5,0,146780.51,0,,,,,,
41033897.76,0,40889701.08,0,144196.68,0,,,,,,
44465394.07,0,44344871.25,0,120522.82,0,,,,,,
33792491.96,0,33792491.96,0,0,0,,,,,,
26285491.58,0,26285491.58,0,0,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
19033023.9,0,19033023.9,0,0,0,,,,,,
34208352.17,1902734.368,33125420.12,712038.6988,1082932.05,1190695.669,,,,,,
33908892.95,0,33503481.69,0,405411.26,0,,,,,,
40635831.23,0,40752833.02,0,-117001.79,0,,,,,,
39897219.94,0,39908884.69,0,-11664.75,0,,,,,,
39919602.59,0,39893562.22,0,26040.37,0,,,,,,
40313946.28,0,40161066.04,0,152880.24,0,,,,,,
37164104.04,0,37164104.04,0,0,0,,,,,,
42036835.85,0,41910030.24,0,126805.61,0,,,,,,
40699993.61,0,40554651.06,0,145342.55,0,,,,,,
39908648.98,0,39899482.75,0,9166.23,0,,,,,,
43815162.22,0,43815162.22,0,0,0,,,,,,
34555326.39,0,34535167.79,0,20158.6,0,,,,,,
26787637.22,0,26634728.75,0,152908.47,0,,,,,,
18752831.29,0,18752831.29,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
16772092.4,0,16772092.4,0,0,0,,,,,,
14989427.41,0,14989427.41,0,0,0,,,,,,
13999057.96,0,13999057.96,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
17742654.46,0,17742654.46,0,0,0,,,,,,
18342654.46,0,18342654.46,0,0,0,,,,,,
18642654.46,0,18642654.46,0,0,0,,,,,,
19633023.9,0,19633023.9,0,0,0,,,,,,
47393124.07,4465521.848,45594186.88,3418516.885,1798937.19,1047004.963,,,,,,
42435501.77,1071694.795,42420001.49,1148507.102,15500.28,-76812.307,,,,,,
43251261.22,0,43803513.92,0,-552252.7,0,,,,,,
41250286.65,0,41651056.89,0,-400770.24,0,,,,,,
40069046.47,0,40336638,0,-267591.53,0,,,,,,
39893562.22,0,40046932.41,0,-153370.19,0,,,,,,
37820006.24,0,38052724.58,0,-232718.34,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
39893562.22,0,39893562.22,0,0,0,,,,,,
43815162.22,0,43844727.93,0,-29565.71,0,,,,,,
